Record Length,2.500000e+03,,  -6.960000000000,   3.00000,
Sample Interval,1.000000e-02,,  -6.950000000000,   3.00000,
Trigger Point,6.960000000000e+02,,  -6.940000000000,   3.00000,
,,,  -6.930000000000,   3.00000,
,,,  -6.920000000000,   3.00000,
,,,  -6.910000000000,   3.00000,
Source,CH2,,  -6.900000000000,   3.00000,
Vertical Units,V,,  -6.890000000000,   3.04000,
Vertical Scale,1.000000e+00,,  -6.880000000000,   3.00000,
Vertical Offset,-2.200000e+00,,  -6.870000000000,   3.00000,
Horizontal Units,s,,  -6.860000000000,   3.00000,
Horizontal Scale,2.500000e+00,,  -6.850000000000,   3.04000,
Pt Fmt,Y,,  -6.840000000000,   3.00000,
Yzero,0.000000e+00,,  -6.830000000000,   3.00000,
Probe Atten,1.000000e+00,,  -6.820000000000,   3.00000,
Model Number,TDS2001C,,  -6.810000000000,   3.00000,
Serial Number,C012118,,  -6.800000000000,   3.04000,
Firmware Version,FV:v24.15,,  -6.790000000000,   3.00000,
,,,-06.780000000000,   3.00000,
,,,-06.770000000000,   3.00000,
,,,-06.760000000000,   3.00000,
,,,-06.750000000000,   3.00000,
,,,-06.740000000000,   3.00000,
,,,-06.730000000000,   3.00000,
,,,-06.720000000000,   3.00000,
,,,-06.710000000000,   3.00000,
,,,-06.700000000000,   3.00000,
,,,-06.690000000000,   3.00000,
,,,-06.680000000000,   3.04000,
,,,-06.670000000000,   3.04000,
,,,-06.660000000000,   3.00000,
,,,-06.650000000000,   3.00000,
,,,-06.640000000000,   3.00000,
,,,-06.630000000000,   3.04000,
,,,-06.620000000000,   3.00000,
,,,-06.610000000000,   3.00000,
,,,-06.600000000000,   3.00000,
,,,-06.590000000000,   3.00000,
,,,-06.580000000000,   3.00000,
,,,-06.570000000000,   3.00000,
,,,-06.560000000000,   3.00000,
,,,-06.550000000000,   3.00000,
,,,-06.540000000000,   3.00000,
,,,-06.530000000000,   3.00000,
,,,-06.520000000000,   3.00000,
,,,-06.510000000000,   3.00000,
,,,-06.500000000000,   3.00000,
,,,-06.490000000000,   3.04000,
,,,-06.480000000000,   3.00000,
,,,-06.470000000000,   3.04000,
,,,-06.460000000000,   3.04000,
,,,-06.450000000000,   3.00000,
,,,-06.440000000000,   3.04000,
,,,-06.430000000000,   3.00000,
,,,-06.420000000000,   3.00000,
,,,-06.410000000000,   3.00000,
,,,-06.400000000000,   3.00000,
,,,-06.390000000000,   3.04000,
,,,-06.380000000000,   3.04000,
,,,-06.370000000000,   3.04000,
,,,-06.360000000000,   3.00000,
,,,-06.350000000000,   3.00000,
,,,-06.340000000000,   3.00000,
,,,-06.330000000000,   3.04000,
,,,-06.320000000000,   3.00000,
,,,-06.310000000000,   3.04000,
,,,-06.300000000000,   3.00000,
,,,-06.290000000000,   3.00000,
,,,-06.280000000000,   3.04000,
,,,-06.270000000000,   3.04000,
,,,-06.260000000000,   3.04000,
,,,-06.250000000000,   3.04000,
,,,-06.240000000000,   3.00000,
,,,-06.230000000000,   3.00000,
,,,-06.220000000000,   3.00000,
,,,-06.210000000000,   3.04000,
,,,-06.200000000000,   3.04000,
,,,-06.190000000000,   3.00000,
