Aux out [V]	Aux in [V]	PDH out [a.u.]
1.6703E-1	4.0422E-1	3.1000E+1
1.6738E-1	4.0106E-1	-9.9000E+1
1.6774E-1	4.0057E-1	-6.6000E+1
1.6809E-1	3.9960E-1	-3.9000E+2
1.6832E-1	4.0033E-1	-1.7000E+1
1.6868E-1	3.9984E-1	1.3100E+2
1.6903E-1	3.9960E-1	-3.4900E+2
1.6927E-1	3.9766E-1	2.0300E+2
1.6974E-1	3.9911E-1	-1.9200E+2
1.6997E-1	3.9790E-1	5.0800E+2
1.7032E-1	3.9620E-1	2.9300E+2
1.7068E-1	3.9766E-1	1.2400E+2
1.7091E-1	3.9547E-1	1.4000E+2
1.7127E-1	3.9717E-1	-4.7300E+2
1.7162E-1	3.9741E-1	1.1900E+2
1.7197E-1	3.9523E-1	1.9000E+1
1.7232E-1	3.9741E-1	3.3700E+2
1.7256E-1	3.9571E-1	-3.0000E+1
1.7291E-1	3.9717E-1	1.7800E+2
1.7327E-1	3.9547E-1	-4.4800E+2
1.7362E-1	3.9450E-1	-9.9000E+1
1.7397E-1	3.9814E-1	-4.2500E+2
1.7421E-1	3.9741E-1	-5.7400E+2
1.7456E-1	3.9887E-1	-5.9000E+1
1.7491E-1	3.9984E-1	-4.0200E+2
1.7527E-1	4.0252E-1	-6.9700E+2
1.7550E-1	4.0689E-1	-9.8300E+2
1.7585E-1	4.1175E-1	-1.5540E+3
1.7621E-1	4.1612E-1	-2.0210E+3
1.7656E-1	4.2244E-1	-1.8450E+3
1.7691E-1	4.3045E-1	-1.8330E+3
1.7715E-1	4.3483E-1	-1.1800E+3
1.7750E-1	4.3580E-1	7.2700E+2
1.7785E-1	4.3313E-1	1.2360E+3
1.7821E-1	4.2948E-1	1.5340E+3
1.7844E-1	4.2098E-1	2.4040E+3
1.7880E-1	4.1248E-1	1.6570E+3
1.7915E-1	4.0373E-1	8.4700E+2
1.7950E-1	3.9766E-1	9.1100E+2
1.7985E-1	3.9741E-1	8.9700E+2
1.8009E-1	3.9037E-1	1.1530E+3
1.8044E-1	3.9110E-1	1.2630E+3
1.8080E-1	3.8697E-1	1.6000E+1
1.8115E-1	3.8624E-1	2.2100E+2
1.8138E-1	3.8551E-1	6.7100E+2
1.8174E-1	3.8308E-1	-8.3000E+1
1.8209E-1	3.8308E-1	1.9500E+2
1.8244E-1	3.8235E-1	-1.5900E+2
1.8280E-1	3.8065E-1	-2.0600E+2
1.8303E-1	3.7847E-1	5.6600E+2
1.8338E-1	3.7774E-1	-7.2000E+1
1.8374E-1	3.7774E-1	-8.6000E+1
1.8409E-1	3.7652E-1	4.7800E+2
1.8444E-1	3.7725E-1	6.3000E+1
1.8468E-1	3.7628E-1	-3.5800E+2
1.8503E-1	3.7604E-1	2.1000E+1
1.8538E-1	3.7361E-1	1.8900E+2
1.8562E-1	3.7482E-1	4.7800E+2
1.8609E-1	3.7409E-1	6.0000E+0
1.8633E-1	3.7409E-1	5.1000E+1
1.8668E-1	3.7166E-1	8.1000E+1
1.8703E-1	3.7336E-1	-5.0100E+2
1.8727E-1	3.7288E-1	-6.4000E+1
1.8762E-1	3.7045E-1	-3.2000E+1
1.8797E-1	3.7118E-1	2.4500E+2
1.8833E-1	3.7142E-1	-6.0100E+2
1.8868E-1	3.7069E-1	-2.2200E+2
1.8891E-1	3.7021E-1	-2.3200E+2
1.8927E-1	3.6948E-1	-6.2000E+1
1.8962E-1	3.6948E-1	-1.3400E+2
1.8997E-1	3.7069E-1	-1.9400E+2
1.9033E-1	3.6875E-1	1.6100E+2
1.9056E-1	3.6705E-1	4.2700E+2
1.9091E-1	3.6729E-1	-8.0000E+1
1.9127E-1	3.6826E-1	-2.7200E+2
1.9162E-1	3.6705E-1	-4.1000E+1
1.9186E-1	3.6753E-1	-1.5800E+2
1.9221E-1	3.6778E-1	0.0000E+0
1.9256E-1	3.6778E-1	-2.2000E+2
1.9291E-1	3.6778E-1	3.6100E+2
1.9327E-1	3.6632E-1	-2.8200E+2
1.9350E-1	3.6680E-1	-6.0100E+2
1.9386E-1	3.6656E-1	-8.6000E+1
1.9421E-1	3.6729E-1	-3.1100E+2
1.9456E-1	3.6583E-1	-7.3000E+1
1.9491E-1	3.6510E-1	-2.4100E+2
1.9515E-1	3.6535E-1	-1.5900E+2
1.9550E-1	3.6559E-1	-2.3400E+2
1.9586E-1	3.6559E-1	-2.6700E+2
1.9621E-1	3.6559E-1	-7.0900E+2
1.9656E-1	3.6413E-1	-5.3400E+2
1.9680E-1	3.6486E-1	-9.8000E+1
1.9715E-1	3.6438E-1	4.8500E+2
1.9750E-1	3.6462E-1	-2.8000E+1
1.9774E-1	3.6535E-1	-2.1700E+2
1.9809E-1	3.6680E-1	1.1600E+2
1.9844E-1	3.6438E-1	-4.3300E+2
1.9880E-1	3.6365E-1	-8.6600E+2
1.9915E-1	3.6267E-1	-8.3000E+1
1.9939E-1	3.6559E-1	2.4300E+2
1.9974E-1	3.6389E-1	5.2000E+1
2.0009E-1	3.6365E-1	3.9100E+2
2.0044E-1	3.6365E-1	-2.6800E+2
2.0080E-1	3.6583E-1	-2.2100E+2
2.0103E-1	3.6510E-1	-7.6800E+2
2.0139E-1	3.6365E-1	-8.7000E+1
2.0174E-1	3.6583E-1	-2.4200E+2
2.0209E-1	3.6632E-1	-1.0670E+3
2.0244E-1	3.6462E-1	4.0100E+2
2.0268E-1	3.6340E-1	-7.1000E+1
2.0303E-1	3.6510E-1	2.4600E+2
2.0339E-1	3.6656E-1	-7.4300E+2
2.0374E-1	3.6389E-1	-3.6600E+2
2.0397E-1	3.6753E-1	-8.3700E+2
2.0433E-1	3.6729E-1	-3.3000E+1
2.0468E-1	3.6680E-1	-3.8700E+2
2.0503E-1	3.6851E-1	-1.1810E+3
2.0527E-1	3.7215E-1	-5.2000E+2
2.0562E-1	3.7215E-1	-7.5600E+2
2.0597E-1	3.7458E-1	4.5000E+1
2.0633E-1	3.7336E-1	5.4200E+2
2.0668E-1	3.7288E-1	-1.7400E+2
2.0692E-1	3.7239E-1	2.7600E+2
2.0727E-1	3.6923E-1	3.4900E+2
2.0762E-1	3.6778E-1	4.6500E+2
2.0797E-1	3.6826E-1	2.7100E+2
2.0821E-1	3.6875E-1	3.8000E+2
2.0856E-1	3.6851E-1	-7.6000E+2
2.0892E-1	3.6705E-1	-5.8700E+2
2.0927E-1	3.6778E-1	-7.4700E+2
2.0962E-1	3.6948E-1	-3.9900E+2
2.0986E-1	3.6778E-1	-4.4900E+2
2.1021E-1	3.6899E-1	1.1600E+2
2.1056E-1	3.6899E-1	-6.9300E+2
2.1092E-1	3.7045E-1	-7.2300E+2
2.1127E-1	3.6899E-1	-6.6000E+2
2.1150E-1	3.6972E-1	-3.9200E+2
2.1186E-1	3.7021E-1	1.4900E+2
2.1221E-1	3.6972E-1	1.1300E+2
2.1256E-1	3.6948E-1	-5.1300E+2
2.1292E-1	3.7142E-1	-1.2400E+2
2.1315E-1	3.7069E-1	1.7800E+2
2.1350E-1	3.6996E-1	-4.8200E+2
2.1386E-1	3.7093E-1	-9.2400E+2
2.1409E-1	3.7215E-1	-3.0300E+2
2.1445E-1	3.7312E-1	-2.9600E+2
2.1480E-1	3.7166E-1	-2.7200E+2
2.1515E-1	3.7312E-1	7.0000E+1
2.1550E-1	3.7385E-1	-4.9600E+2
2.1574E-1	3.7409E-1	-7.0100E+2
2.1609E-1	3.7409E-1	-2.1000E+2
2.1645E-1	3.7458E-1	-4.7600E+2
2.1680E-1	3.7385E-1	-5.2700E+2
2.1715E-1	3.7579E-1	-6.1400E+2
2.1739E-1	3.7604E-1	-1.1100E+2
2.1774E-1	3.7677E-1	-8.1000E+1
2.1809E-1	3.7701E-1	-8.4900E+2
2.1845E-1	3.7749E-1	-5.4300E+2
2.1880E-1	3.7822E-1	-5.3500E+2
2.1903E-1	3.7822E-1	-8.4200E+2
2.1939E-1	3.7822E-1	-4.0900E+2
2.1974E-1	3.7871E-1	-1.8500E+2
2.2009E-1	3.7847E-1	-3.1700E+2
2.2033E-1	3.8065E-1	-1.1000E+1
2.2068E-1	3.7822E-1	-2.4400E+2
2.2103E-1	3.8187E-1	-4.1900E+2
2.2139E-1	3.8235E-1	-1.8100E+2
2.2174E-1	3.8235E-1	-6.1000E+1
2.2198E-1	3.8162E-1	-4.8600E+2
2.2233E-1	3.8235E-1	-2.7600E+2
2.2268E-1	3.8138E-1	-2.2900E+2
2.2303E-1	3.8430E-1	-5.7400E+2
2.2327E-1	3.8502E-1	-4.7700E+2
2.2362E-1	3.8405E-1	-6.8200E+2
2.2398E-1	3.8721E-1	-2.8600E+2
2.2433E-1	3.8478E-1	-7.2200E+2
2.2456E-1	3.8745E-1	-1.0670E+3
2.2492E-1	3.8745E-1	4.2800E+2
2.2527E-1	3.8794E-1	-2.7600E+2
2.2562E-1	3.8915E-1	-4.4500E+2
2.2598E-1	3.8843E-1	-4.2700E+2
2.2621E-1	3.8915E-1	-5.4200E+2
2.2656E-1	3.9110E-1	-1.7700E+2
2.2692E-1	3.9158E-1	2.1500E+2
2.2727E-1	3.8964E-1	-1.5500E+2
2.2762E-1	3.9134E-1	-1.6500E+2
2.2786E-1	3.9280E-1	-1.6300E+2
2.2821E-1	3.9426E-1	-3.0700E+2
2.2856E-1	3.9280E-1	-2.2600E+2
2.2892E-1	3.9499E-1	-1.5100E+2
2.2927E-1	3.9499E-1	-3.8400E+2
2.2951E-1	3.9766E-1	-5.0000E+0
2.2986E-1	3.9717E-1	-9.5100E+2
2.3021E-1	3.9766E-1	-6.0800E+2
2.3045E-1	3.9644E-1	-8.9800E+2
2.3080E-1	3.9863E-1	-8.9900E+2
2.3115E-1	3.9669E-1	-5.5700E+2
2.3151E-1	3.9911E-1	-5.2500E+2
2.3186E-1	4.0057E-1	-2.7900E+2
2.3209E-1	4.0057E-1	-8.8400E+2
2.3245E-1	4.0252E-1	-1.6300E+2
2.3280E-1	4.0203E-1	-7.0600E+2
2.3315E-1	4.0373E-1	-3.1000E+1
2.3351E-1	4.0495E-1	-6.7100E+2
2.3374E-1	4.0300E-1	-6.3400E+2
2.3409E-1	4.0616E-1	-3.8300E+2
2.3445E-1	4.0713E-1	-1.5000E+1
2.3480E-1	4.0810E-1	-6.6200E+2
2.3504E-1	4.0956E-1	-4.2700E+2
2.3539E-1	4.0762E-1	-1.2800E+2
2.3574E-1	4.0883E-1	-5.6500E+2
2.3609E-1	4.1150E-1	-7.9300E+2
2.3645E-1	4.1296E-1	-1.6000E+1
2.3668E-1	4.1175E-1	-8.2400E+2
2.3704E-1	4.1345E-1	1.1000E+1
2.3739E-1	4.1296E-1	-4.5200E+2
2.3774E-1	4.1442E-1	-1.0800E+3
2.3809E-1	4.1491E-1	-4.1100E+2
2.3833E-1	4.1539E-1	-8.6200E+2
2.3868E-1	4.1661E-1	-8.1700E+2
2.3904E-1	4.1928E-1	-4.9100E+2
2.3927E-1	4.1782E-1	-1.6100E+2
2.3974E-1	4.1855E-1	-5.6500E+2
2.3998E-1	4.1976E-1	-3.4300E+2
2.4033E-1	4.2146E-1	-6.2000E+2
2.4068E-1	4.2146E-1	-6.9000E+2
2.4092E-1	4.2268E-1	-4.9700E+2
2.4127E-1	4.2341E-1	-4.5200E+2
2.4162E-1	4.2487E-1	-8.8900E+2
2.4198E-1	4.2487E-1	-6.4100E+2
2.4233E-1	4.2754E-1	-5.5900E+2
2.4257E-1	4.2657E-1	-2.8100E+2
2.4292E-1	4.2851E-1	-8.4700E+2
2.4327E-1	4.2851E-1	-8.5500E+2
2.4362E-1	4.3021E-1	-6.8100E+2
2.4398E-1	4.2997E-1	-8.5500E+2
2.4421E-1	4.3118E-1	-1.2350E+3
2.4457E-1	4.3264E-1	-1.9000E+1
2.4492E-1	4.3361E-1	-1.9700E+2
2.4527E-1	4.3167E-1	-4.4600E+2
2.4562E-1	4.3483E-1	-2.7300E+2
2.4586E-1	4.3580E-1	-6.1900E+2
2.4621E-1	4.3653E-1	-1.1070E+3
2.4657E-1	4.3580E-1	-1.1080E+3
2.4692E-1	4.3701E-1	-9.6400E+2
2.4715E-1	4.4041E-1	-9.5100E+2
2.4751E-1	4.4041E-1	-1.1760E+3
2.4786E-1	4.3993E-1	-1.9900E+2
2.4821E-1	4.4163E-1	-4.7500E+2
2.4857E-1	4.4284E-1	-1.0280E+3
2.4880E-1	4.4211E-1	-1.0330E+3
2.4915E-1	4.4260E-1	5.2000E+1
2.4951E-1	4.4624E-1	-8.2900E+2
2.4986E-1	4.4600E-1	-4.9900E+2
2.5010E-1	4.4649E-1	-2.6600E+2
2.5045E-1	4.4843E-1	-7.9200E+2
2.5080E-1	4.4940E-1	-8.7800E+2
2.5115E-1	4.4892E-1	-1.1000E+2
2.5139E-1	4.5159E-1	-2.0700E+2
2.5174E-1	4.5135E-1	-1.1130E+3
2.5210E-1	4.5329E-1	-7.0100E+2
2.5245E-1	4.5329E-1	-7.0700E+2
2.5280E-1	4.5207E-1	-7.8900E+2
2.5304E-1	4.5548E-1	-7.9400E+2
2.5339E-1	4.5645E-1	-8.9400E+2
2.5374E-1	4.5693E-1	-6.7500E+2
2.5410E-1	4.5669E-1	-2.5400E+2
2.5445E-1	4.5936E-1	-8.9300E+2
2.5468E-1	4.5815E-1	-1.0000E+2
2.5504E-1	4.6106E-1	-5.7000E+2
2.5539E-1	4.5961E-1	-8.8400E+2
2.5574E-1	4.6252E-1	-8.9000E+2
2.5610E-1	4.6374E-1	-7.1900E+2
2.5633E-1	4.6398E-1	-5.8700E+2
2.5668E-1	4.6471E-1	-1.2300E+2
2.5704E-1	4.6519E-1	-8.0600E+2
2.5727E-1	4.6859E-1	-7.0000E+2
2.5763E-1	4.6616E-1	-3.1500E+2
2.5798E-1	4.6811E-1	-7.2300E+2
2.5833E-1	4.6932E-1	-8.7800E+2
2.5868E-1	4.7029E-1	-8.1600E+2
2.5892E-1	4.7102E-1	-6.9300E+2
2.5927E-1	4.7199E-1	-4.6100E+2
2.5963E-1	4.7175E-1	-7.7000E+2
2.5998E-1	4.7345E-1	-9.5500E+2
2.6033E-1	4.7588E-1	-1.3390E+3
2.6057E-1	4.7564E-1	-2.8100E+2
2.6092E-1	4.7515E-1	-8.4100E+2
2.6127E-1	4.7588E-1	-2.9600E+2
2.6163E-1	4.7783E-1	-4.8600E+2
2.6198E-1	4.7734E-1	-2.8300E+2
2.6221E-1	4.8074E-1	-5.9300E+2
2.6257E-1	4.8050E-1	-1.0600E+3
2.6292E-1	4.8050E-1	-5.2400E+2
2.6327E-1	4.8220E-1	-4.1400E+2
2.6351E-1	4.8366E-1	-8.3600E+2
2.6386E-1	4.8511E-1	-6.3900E+2
2.6421E-1	4.8584E-1	-5.4700E+2
2.6457E-1	4.8706E-1	-4.0400E+2
2.6492E-1	4.8827E-1	-9.2000E+2
2.6516E-1	4.8657E-1	-1.0500E+3
2.6551E-1	4.8876E-1	-9.4700E+2
2.6586E-1	4.9046E-1	-3.0000E+2
2.6621E-1	4.9094E-1	-4.7900E+2
2.6657E-1	4.9119E-1	-1.5320E+3
2.6680E-1	4.9167E-1	-6.2100E+2
2.6716E-1	4.9386E-1	-7.2800E+2
2.6751E-1	4.9410E-1	-6.3100E+2
2.6774E-1	4.9434E-1	-6.4100E+2
2.6810E-1	4.9459E-1	-6.9300E+2
2.6845E-1	4.9629E-1	-1.3900E+2
2.6880E-1	4.9653E-1	-9.5600E+2
2.6916E-1	4.9920E-1	-5.8100E+2
2.6939E-1	4.9945E-1	-1.5530E+3
2.6974E-1	4.9872E-1	-6.7200E+2
2.7010E-1	4.9872E-1	-6.0200E+2
2.7045E-1	5.0163E-1	-7.0000E+2
2.7080E-1	5.0188E-1	-4.9200E+2
2.7104E-1	5.0212E-1	-1.2200E+2
2.7139E-1	5.0115E-1	-3.9100E+2
2.7174E-1	5.0430E-1	-5.6900E+2
2.7210E-1	5.0382E-1	-4.4800E+2
2.7245E-1	5.0430E-1	-4.5100E+2
2.7269E-1	5.0722E-1	-1.0480E+3
2.7304E-1	5.0868E-1	-7.3700E+2
2.7339E-1	5.0819E-1	3.0000E+1
2.7374E-1	5.0771E-1	-5.2200E+2
2.7398E-1	5.1014E-1	-1.8200E+2
2.7433E-1	5.1086E-1	-3.5500E+2
2.7469E-1	5.1014E-1	-8.6500E+2
2.7504E-1	5.1184E-1	-6.6900E+2
2.7527E-1	5.1159E-1	-3.5300E+2
2.7563E-1	5.1451E-1	-1.0210E+3
2.7598E-1	5.1354E-1	-1.0000E+3
2.7633E-1	5.1548E-1	-4.1600E+2
2.7669E-1	5.1597E-1	-6.2000E+1
2.7692E-1	5.1645E-1	-1.1220E+3
2.7727E-1	5.1912E-1	-5.4700E+2
2.7763E-1	5.1767E-1	-1.3580E+3
2.7798E-1	5.1839E-1	-7.3700E+2
2.7833E-1	5.1961E-1	-5.8600E+2
2.7857E-1	5.1937E-1	-5.3300E+2
2.7892E-1	5.2082E-1	-1.3200E+2
2.7927E-1	5.2180E-1	-7.3300E+2
2.7963E-1	5.2180E-1	-6.3700E+2
2.7986E-1	5.2180E-1	-1.2540E+3
2.8022E-1	5.2180E-1	-1.0500E+2
2.8057E-1	5.2423E-1	-2.9700E+2
2.8092E-1	5.2398E-1	-9.3500E+2
2.8127E-1	5.2544E-1	-2.6300E+2
2.8151E-1	5.2495E-1	-1.5100E+2
2.8186E-1	5.2617E-1	-3.2700E+2
2.8222E-1	5.2738E-1	-1.1910E+3
2.8257E-1	5.2908E-1	-3.6800E+2
2.8292E-1	5.2884E-1	-7.0000E+1
2.8316E-1	5.2860E-1	-2.0800E+2
2.8351E-1	5.2957E-1	9.9000E+1
2.8386E-1	5.3030E-1	-1.8000E+2
2.8410E-1	5.3127E-1	-1.1600E+2
2.8457E-1	5.3054E-1	-1.2610E+3
2.8480E-1	5.3127E-1	-8.0500E+2
2.8516E-1	5.3273E-1	-8.5100E+2
2.8551E-1	5.3224E-1	-2.4700E+2
2.8575E-1	5.3540E-1	-4.4700E+2
2.8610E-1	5.3370E-1	-6.7000E+1
2.8645E-1	5.3394E-1	-7.1100E+2
2.8680E-1	5.3321E-1	-4.6600E+2
2.8716E-1	5.3491E-1	-7.0000E+2
2.8739E-1	5.3661E-1	-7.0400E+2
2.8775E-1	5.3540E-1	-6.1000E+2
2.8810E-1	5.3661E-1	-3.3400E+2
2.8845E-1	5.3734E-1	-4.0800E+2
2.8880E-1	5.3856E-1	-4.0900E+2
2.8904E-1	5.3832E-1	-7.6000E+2
2.8939E-1	5.3783E-1	-3.8500E+2
2.8975E-1	5.4123E-1	-4.0000E+0
2.9010E-1	5.3977E-1	1.2900E+2
2.9033E-1	5.4074E-1	-5.0100E+2
2.9069E-1	5.3953E-1	-3.0500E+2
2.9104E-1	5.4172E-1	-3.2800E+2
2.9139E-1	5.4099E-1	-5.0500E+2
2.9175E-1	5.4196E-1	-5.0800E+2
2.9198E-1	5.4293E-1	-5.2600E+2
2.9233E-1	5.4196E-1	-3.2300E+2
2.9269E-1	5.4269E-1	-6.2200E+2
2.9304E-1	5.4293E-1	-1.4400E+2
2.9339E-1	5.4172E-1	-7.1900E+2
2.9363E-1	5.4342E-1	-4.4000E+1
2.9398E-1	5.4512E-1	-1.9000E+2
2.9433E-1	5.4390E-1	1.3000E+2
2.9469E-1	5.4463E-1	-5.9200E+2
2.9492E-1	5.4342E-1	-4.2700E+2
2.9528E-1	5.4560E-1	-9.6400E+2
2.9563E-1	5.4487E-1	-1.4800E+2
2.9598E-1	5.4706E-1	-5.1900E+2
2.9622E-1	5.4682E-1	-2.6100E+2
2.9657E-1	5.4682E-1	-2.3700E+2
2.9692E-1	5.4609E-1	-5.8700E+2
2.9728E-1	5.4658E-1	-3.2700E+2
2.9763E-1	5.4682E-1	-9.2600E+2
2.9786E-1	5.4852E-1	-4.8000E+2
2.9822E-1	5.4998E-1	-7.0600E+2
2.9857E-1	5.4900E-1	-3.6900E+2
2.9892E-1	5.4803E-1	-5.1000E+2
2.9928E-1	5.4900E-1	-5.8600E+2
2.9951E-1	5.4876E-1	1.1200E+2
2.9986E-1	5.4852E-1	-7.0000E+2
3.0022E-1	5.4900E-1	-1.6100E+2
3.0057E-1	5.5022E-1	-3.6800E+2
3.0092E-1	5.5046E-1	-7.7700E+2
3.0116E-1	5.4998E-1	-4.2900E+2
3.0151E-1	5.5119E-1	-5.0900E+2
3.0186E-1	5.5143E-1	-7.2900E+2
3.0210E-1	5.5046E-1	-3.5500E+2
3.0245E-1	5.5046E-1	-2.5300E+2
3.0281E-1	5.5119E-1	-3.7800E+2
3.0316E-1	5.4998E-1	-6.1100E+2
3.0351E-1	5.5241E-1	8.4000E+1
3.0375E-1	5.5192E-1	-2.8600E+2
3.0410E-1	5.5022E-1	-7.5100E+2
3.0445E-1	5.5241E-1	-4.3000E+1
3.0481E-1	5.5143E-1	-1.4300E+2
3.0516E-1	5.5071E-1	-9.4000E+1
3.0539E-1	5.5265E-1	-4.1500E+2
3.0575E-1	5.5168E-1	-3.7300E+2
3.0610E-1	5.5192E-1	-1.9200E+2
3.0645E-1	5.5192E-1	2.7400E+2
3.0669E-1	5.5143E-1	-5.5600E+2
3.0704E-1	5.5168E-1	-5.4300E+2
3.0739E-1	5.5313E-1	-6.5200E+2
3.0775E-1	5.5071E-1	-4.2300E+2
3.0810E-1	5.5095E-1	1.9200E+2
3.0834E-1	5.5265E-1	6.0000E+1
3.0869E-1	5.5313E-1	-2.1000E+1
3.0904E-1	5.5241E-1	4.0000E+1
3.0939E-1	5.5168E-1	-1.4500E+2
3.0975E-1	5.5265E-1	-2.1000E+1
3.0998E-1	5.5143E-1	-3.1200E+2
3.1034E-1	5.5046E-1	-2.7400E+2
