Aux out [V]	Aux in [V]	PDH out [a.u.]
1.2244E-1	4.0567E-1	-1.0600E+2
1.2256E-1	4.0689E-1	-1.0200E+3
1.2256E-1	4.0689E-1	-2.6700E+2
1.2267E-1	4.0810E-1	-9.3400E+2
1.2279E-1	4.1005E-1	-1.1530E+3
1.2291E-1	4.1078E-1	-1.2580E+3
1.2291E-1	4.1005E-1	-1.1960E+3
1.2303E-1	4.1126E-1	-9.5100E+2
1.2314E-1	4.1223E-1	-1.2290E+3
1.2326E-1	4.1321E-1	-6.4200E+2
1.2338E-1	4.1442E-1	-7.9900E+2
1.2338E-1	4.1466E-1	-1.2430E+3
1.2350E-1	4.1466E-1	-1.1070E+3
1.2362E-1	4.1418E-1	-2.3100E+3
1.2373E-1	4.1563E-1	-1.4220E+3
1.2373E-1	4.1928E-1	-1.8530E+3
1.2385E-1	4.2122E-1	-2.6210E+3
1.2397E-1	4.2389E-1	-1.8370E+3
1.2409E-1	4.2414E-1	-2.0610E+3
1.2409E-1	4.2705E-1	-2.0210E+3
1.2420E-1	4.3118E-1	-2.0430E+3
1.2432E-1	4.3094E-1	-2.1690E+3
1.2444E-1	4.3215E-1	-2.9930E+3
1.2444E-1	4.3434E-1	-2.0220E+3
1.2456E-1	4.3847E-1	-1.8410E+3
1.2467E-1	4.3798E-1	-2.1980E+3
1.2479E-1	4.3944E-1	-1.3840E+3
1.2479E-1	4.3993E-1	-1.1540E+3
1.2491E-1	4.4187E-1	-8.8500E+2
1.2503E-1	4.4309E-1	-4.0500E+2
1.2514E-1	4.4211E-1	-6.5900E+2
1.2526E-1	4.4211E-1	-1.0900E+2
1.2526E-1	4.4430E-1	3.5100E+2
1.2538E-1	4.4309E-1	-6.3000E+1
1.2550E-1	4.4163E-1	4.5600E+2
1.2562E-1	4.4236E-1	6.7000E+2
1.2562E-1	4.4090E-1	9.7100E+2
1.2573E-1	4.3896E-1	1.5070E+3
1.2585E-1	4.3604E-1	2.3790E+3
1.2597E-1	4.3531E-1	2.3770E+3
1.2597E-1	4.2948E-1	2.0980E+3
1.2609E-1	4.2900E-1	2.2180E+3
1.2620E-1	4.2487E-1	2.6350E+3
1.2632E-1	4.2341E-1	2.0490E+3
1.2632E-1	4.2001E-1	2.1160E+3
1.2644E-1	4.1904E-1	2.1070E+3
1.2656E-1	4.1831E-1	1.8970E+3
1.2667E-1	4.1563E-1	1.8540E+3
1.2667E-1	4.1418E-1	1.6730E+3
1.2679E-1	4.1126E-1	1.9370E+3
1.2691E-1	4.1248E-1	1.9350E+3
1.2703E-1	4.0883E-1	1.8110E+3
1.2703E-1	4.0835E-1	1.1370E+3
1.2715E-1	4.0665E-1	1.6920E+3
1.2726E-1	4.0592E-1	1.1190E+3
1.2738E-1	4.0422E-1	5.4100E+2
1.2750E-1	4.0252E-1	1.9680E+3
1.2750E-1	4.0324E-1	1.2180E+3
1.2762E-1	4.0300E-1	6.6000E+2
1.2773E-1	4.0033E-1	9.3400E+2
1.2785E-1	3.9936E-1	8.2800E+2
1.2785E-1	3.9911E-1	7.4900E+2
1.2797E-1	3.9644E-1	5.8900E+2
1.2809E-1	3.9547E-1	7.4700E+2
1.2820E-1	3.9377E-1	7.8700E+2
1.2820E-1	3.9474E-1	-3.4000E+1
1.2832E-1	3.9450E-1	1.0170E+3
1.2844E-1	3.9328E-1	9.6000E+1
1.2856E-1	3.9256E-1	1.8900E+2
1.2856E-1	3.9328E-1	1.0200E+3
1.2867E-1	3.9280E-1	6.2600E+2
1.2879E-1	3.9231E-1	4.9100E+2
1.2891E-1	3.9158E-1	1.5900E+2
1.2891E-1	3.9207E-1	5.3300E+2
1.2903E-1	3.9086E-1	-6.8000E+1
1.2915E-1	3.8843E-1	3.7600E+2
1.2926E-1	3.8988E-1	5.6700E+2
1.2938E-1	3.8915E-1	1.3000E+2
1.2938E-1	3.9013E-1	1.2900E+2
1.2950E-1	3.8915E-1	4.3400E+2
1.2962E-1	3.8891E-1	-2.2600E+2
1.2973E-1	3.8843E-1	2.1800E+2
1.2973E-1	3.8915E-1	5.4100E+2
1.2985E-1	3.8697E-1	5.7900E+2
1.2997E-1	3.8867E-1	-2.2000E+1
1.3009E-1	3.8697E-1	5.8000E+2
1.3009E-1	3.8551E-1	-3.8100E+2
1.3020E-1	3.8721E-1	7.6000E+2
1.3032E-1	3.8770E-1	-8.6000E+1
1.3044E-1	3.8600E-1	3.5200E+2
1.3044E-1	3.8575E-1	7.4000E+1
1.3056E-1	3.8673E-1	4.0000E+1
1.3067E-1	3.8478E-1	2.5500E+2
1.3079E-1	3.8600E-1	-2.0000E+0
1.3091E-1	3.8478E-1	3.0500E+2
1.3091E-1	3.8478E-1	1.4100E+2
1.3103E-1	3.8527E-1	-2.1700E+2
1.3115E-1	3.8260E-1	-4.5900E+2
1.3126E-1	3.8332E-1	-5.7400E+2
1.3126E-1	3.8405E-1	4.6000E+1
1.3138E-1	3.8260E-1	5.9200E+2
1.3150E-1	3.8235E-1	9.8000E+1
1.3162E-1	3.8235E-1	-3.0200E+2
1.3162E-1	3.8187E-1	2.0000E+2
1.3173E-1	3.8235E-1	5.5300E+2
1.3185E-1	3.8260E-1	1.6300E+2
1.3197E-1	3.8260E-1	4.5200E+2
1.3197E-1	3.8284E-1	4.1600E+2
1.3209E-1	3.8041E-1	2.0900E+2
1.3220E-1	3.8235E-1	-1.2500E+2
1.3232E-1	3.8089E-1	9.5000E+1
1.3232E-1	3.8235E-1	7.6000E+1
1.3244E-1	3.8187E-1	1.4700E+2
1.3256E-1	3.8065E-1	1.5900E+2
1.3267E-1	3.8041E-1	9.9000E+1
1.3279E-1	3.8065E-1	1.2900E+2
1.3279E-1	3.8187E-1	-1.0600E+2
1.3291E-1	3.8138E-1	6.0000E+1
1.3303E-1	3.8089E-1	4.0500E+2
1.3315E-1	3.8041E-1	-1.7300E+2
1.3315E-1	3.8065E-1	-3.6300E+2
1.3326E-1	3.7968E-1	3.8800E+2
1.3338E-1	3.7944E-1	-9.5000E+1
1.3350E-1	3.8065E-1	-5.3000E+1
1.3350E-1	3.7968E-1	3.9000E+1
1.3362E-1	3.7847E-1	-6.6000E+1
1.3373E-1	3.7895E-1	-3.5500E+2
1.3385E-1	3.8041E-1	5.6000E+1
1.3385E-1	3.7774E-1	-6.2900E+2
1.3397E-1	3.7919E-1	-2.1700E+2
1.3409E-1	3.7871E-1	-2.9300E+2
1.3420E-1	3.7725E-1	-2.6200E+2
1.3420E-1	3.7774E-1	2.2600E+2
1.3432E-1	3.7774E-1	-2.6400E+2
1.3444E-1	3.7725E-1	2.7800E+2
1.3456E-1	3.7847E-1	-3.5700E+2
1.3468E-1	3.7847E-1	5.1600E+2
1.3468E-1	3.7701E-1	-6.5800E+2
1.3479E-1	3.7749E-1	6.0000E+0
1.3491E-1	3.7725E-1	-3.7000E+2
1.3503E-1	3.7749E-1	3.3400E+2
1.3503E-1	3.7774E-1	6.9000E+1
1.3515E-1	3.7604E-1	5.5600E+2
1.3526E-1	3.7677E-1	6.0100E+2
1.3538E-1	3.7822E-1	4.6000E+1
1.3538E-1	3.7555E-1	2.2700E+2
1.3550E-1	3.7677E-1	-2.8700E+2
1.3562E-1	3.7579E-1	-8.8000E+1
1.3573E-1	3.7579E-1	-1.0200E+2
1.3573E-1	3.7725E-1	-4.7900E+2
1.3585E-1	3.7531E-1	1.0400E+2
1.3597E-1	3.7579E-1	-1.2600E+2
1.3609E-1	3.7531E-1	2.2500E+2
1.3620E-1	3.7506E-1	-5.4400E+2
1.3620E-1	3.7555E-1	1.4900E+2
1.3632E-1	3.7482E-1	-5.1000E+1
1.3644E-1	3.7701E-1	-1.3500E+2
1.3656E-1	3.7531E-1	5.0000E+0
1.3656E-1	3.7385E-1	4.0700E+2
1.3668E-1	3.7458E-1	-2.3700E+2
1.3679E-1	3.7434E-1	2.0000E+1
1.3691E-1	3.7555E-1	-1.1300E+2
1.3691E-1	3.7482E-1	1.3100E+2
1.3703E-1	3.7336E-1	2.2100E+2
1.3715E-1	3.7434E-1	-1.5700E+2
1.3726E-1	3.7361E-1	2.6000E+1
1.3726E-1	3.7385E-1	-9.9800E+2
1.3738E-1	3.7506E-1	-9.9000E+1
1.3750E-1	3.7506E-1	-2.0700E+2
1.3762E-1	3.7264E-1	1.6000E+1
1.3762E-1	3.7409E-1	-2.7400E+2
1.3773E-1	3.7336E-1	-1.3500E+2
1.3785E-1	3.7385E-1	6.2000E+1
1.3797E-1	3.7312E-1	7.1000E+1
1.3809E-1	3.7288E-1	1.0000E+0
1.3809E-1	3.7166E-1	5.6000E+1
1.3820E-1	3.7215E-1	3.3900E+2
1.3832E-1	3.7385E-1	-1.4000E+2
1.3844E-1	3.7312E-1	2.1500E+2
1.3844E-1	3.7336E-1	-2.0800E+2
1.3856E-1	3.7531E-1	-1.3000E+1
1.3868E-1	3.7142E-1	-1.2000E+2
1.3879E-1	3.7336E-1	3.0800E+2
1.3879E-1	3.7482E-1	5.0200E+2
1.3891E-1	3.7166E-1	6.4000E+1
1.3903E-1	3.7288E-1	1.6500E+2
1.3915E-1	3.7118E-1	3.6300E+2
1.3915E-1	3.7312E-1	6.7500E+2
1.3926E-1	3.7312E-1	-1.0900E+2
1.3938E-1	3.7312E-1	8.1400E+2
1.3950E-1	3.7142E-1	5.5000E+1
1.3950E-1	3.7385E-1	3.8000E+1
1.3962E-1	3.7191E-1	4.0800E+2
1.3973E-1	3.7312E-1	-1.1200E+2
1.3985E-1	3.7166E-1	1.3000E+1
1.3985E-1	3.7239E-1	1.0900E+2
1.3997E-1	3.7312E-1	1.6400E+2
1.4009E-1	3.7264E-1	3.0800E+2
1.4020E-1	3.7191E-1	-4.8800E+2
1.4032E-1	3.7191E-1	2.2500E+2
1.4032E-1	3.7264E-1	5.7000E+1
1.4044E-1	3.7166E-1	-1.0900E+2
1.4056E-1	3.7118E-1	-2.9800E+2
1.4068E-1	3.7045E-1	-1.7000E+1
1.4068E-1	3.7215E-1	-1.0500E+2
1.4079E-1	3.7264E-1	7.0000E+1
1.4091E-1	3.7191E-1	-2.8500E+2
1.4103E-1	3.7142E-1	-4.0400E+2
1.4103E-1	3.7069E-1	-5.9000E+1
1.4115E-1	3.7215E-1	7.9000E+1
1.4126E-1	3.7288E-1	-2.1900E+2
1.4138E-1	3.7142E-1	-3.5100E+2
1.4138E-1	3.7142E-1	-2.2200E+2
1.4150E-1	3.7239E-1	-4.5100E+2
1.4162E-1	3.7069E-1	4.8900E+2
1.4173E-1	3.7166E-1	-3.5400E+2
1.4173E-1	3.7215E-1	-2.3700E+2
1.4185E-1	3.7069E-1	-3.9600E+2
1.4197E-1	3.7118E-1	-5.9700E+2
1.4209E-1	3.7166E-1	1.6700E+2
1.4221E-1	3.7215E-1	-4.3000E+1
1.4221E-1	3.7166E-1	-9.4000E+2
1.4232E-1	3.6996E-1	-3.1400E+2
1.4244E-1	3.6996E-1	1.7600E+2
1.4256E-1	3.7021E-1	8.7000E+1
1.4256E-1	3.6972E-1	-5.1600E+2
1.4268E-1	3.7045E-1	4.1000E+2
1.4279E-1	3.7069E-1	1.4000E+2
1.4291E-1	3.6875E-1	4.2300E+2
1.4291E-1	3.7118E-1	1.5800E+2
1.4303E-1	3.6923E-1	-6.9400E+2
1.4315E-1	3.7045E-1	-1.6700E+2
1.4326E-1	3.6996E-1	3.1300E+2
1.4326E-1	3.7215E-1	-4.5000E+2
1.4338E-1	3.6996E-1	4.7800E+2
1.4350E-1	3.7045E-1	-9.7400E+2
1.4362E-1	3.7118E-1	-1.1800E+2
1.4362E-1	3.7021E-1	1.3000E+1
1.4373E-1	3.7021E-1	2.8200E+2
1.4385E-1	3.7093E-1	-2.2000E+1
1.4397E-1	3.6851E-1	-4.2000E+2
1.4409E-1	3.7069E-1	4.1000E+1
1.4409E-1	3.7045E-1	-5.0000E+0
1.4421E-1	3.6972E-1	-1.6300E+2
1.4432E-1	3.6899E-1	9.5000E+1
1.4444E-1	3.6923E-1	3.7500E+2
1.4444E-1	3.6923E-1	1.8400E+2
1.4456E-1	3.6899E-1	-2.1000E+1
1.4468E-1	3.6875E-1	-4.5000E+1
1.4479E-1	3.6923E-1	-1.3400E+2
1.4479E-1	3.6948E-1	-2.7200E+2
1.4491E-1	3.6972E-1	-3.3100E+2
1.4503E-1	3.6875E-1	-8.0000E+0
1.4515E-1	3.7045E-1	-3.0700E+2
1.4515E-1	3.7021E-1	-1.1000E+1
1.4526E-1	3.6899E-1	2.0800E+2
1.4538E-1	3.6802E-1	-4.1400E+2
1.4550E-1	3.6753E-1	3.3500E+2
1.4550E-1	3.7021E-1	1.8400E+2
1.4562E-1	3.6875E-1	1.0700E+2
1.4573E-1	3.6802E-1	-2.5200E+2
1.4585E-1	3.6996E-1	-6.5400E+2
1.4597E-1	3.7142E-1	1.0000E+0
1.4597E-1	3.7093E-1	-6.1500E+2
1.4609E-1	3.7045E-1	3.7300E+2
1.4621E-1	3.6778E-1	-3.5400E+2
1.4632E-1	3.6948E-1	-5.2800E+2
1.4632E-1	3.6948E-1	-2.7400E+2
1.4644E-1	3.6996E-1	-4.5800E+2
1.4656E-1	3.6923E-1	8.0000E+1
1.4668E-1	3.6778E-1	-3.0000E+2
1.4668E-1	3.6948E-1	9.4000E+1
1.4679E-1	3.6923E-1	-2.7000E+1
1.4691E-1	3.6948E-1	4.0000E+0
1.4703E-1	3.6851E-1	-1.1900E+2
1.4703E-1	3.7045E-1	-5.2400E+2
1.4715E-1	3.6802E-1	-5.7000E+2
1.4726E-1	3.6948E-1	-1.5000E+1
1.4738E-1	3.6826E-1	-1.7300E+2
1.4750E-1	3.7021E-1	-5.4000E+1
1.4750E-1	3.6948E-1	6.7600E+2
1.4762E-1	3.6875E-1	-2.3500E+2
1.4773E-1	3.6778E-1	9.0000E+1
1.4785E-1	3.6899E-1	1.4400E+2
1.4785E-1	3.6972E-1	5.5700E+2
1.4797E-1	3.6923E-1	-3.6300E+2
1.4809E-1	3.6948E-1	-1.0000E+0
1.4821E-1	3.6802E-1	-6.3500E+2
1.4821E-1	3.6899E-1	2.8000E+1
1.4832E-1	3.6948E-1	4.0000E+1
1.4844E-1	3.7045E-1	-2.7000E+1
1.4856E-1	3.7069E-1	-3.7300E+2
1.4856E-1	3.6948E-1	-1.3200E+2
1.4868E-1	3.6802E-1	-5.0000E+1
1.4879E-1	3.6899E-1	-3.5000E+2
1.4891E-1	3.6972E-1	-7.4000E+1
1.4891E-1	3.6826E-1	3.6000E+1
1.4903E-1	3.7045E-1	-9.6200E+2
1.4915E-1	3.6826E-1	7.0000E+1
1.4926E-1	3.6996E-1	-3.0500E+2
1.4938E-1	3.6875E-1	-3.9200E+2
1.4938E-1	3.6948E-1	-5.0000E+1
1.4950E-1	3.6972E-1	-6.4000E+1
1.4962E-1	3.6802E-1	-1.7100E+2
1.4974E-1	3.6851E-1	-5.9600E+2
1.4974E-1	3.6826E-1	-4.9300E+2
1.4985E-1	3.6729E-1	-4.3900E+2
1.4997E-1	3.6778E-1	1.8000E+2
1.5009E-1	3.7045E-1	-3.8600E+2
1.5009E-1	3.7118E-1	-7.3000E+1
1.5021E-1	3.6899E-1	-4.3300E+2
1.5032E-1	3.7142E-1	-2.5800E+2
1.5044E-1	3.6948E-1	-5.3700E+2
1.5044E-1	3.6851E-1	-2.5200E+2
1.5056E-1	3.6972E-1	-4.4900E+2
1.5068E-1	3.6996E-1	8.8000E+1
1.5079E-1	3.6972E-1	-7.3900E+2
1.5079E-1	3.7118E-1	-7.4900E+2
1.5091E-1	3.6972E-1	-2.5200E+2
1.5103E-1	3.7045E-1	-9.1300E+2
1.5115E-1	3.6996E-1	-7.0600E+2
1.5115E-1	3.6996E-1	-5.7000E+1
1.5126E-1	3.7069E-1	1.6200E+2
1.5138E-1	3.6996E-1	-3.4700E+2
1.5150E-1	3.7166E-1	-2.7500E+2
1.5162E-1	3.7045E-1	3.4000E+1
1.5162E-1	3.6948E-1	-2.4400E+2
1.5174E-1	3.7021E-1	-3.4100E+2
1.5185E-1	3.7118E-1	-3.5000E+2
1.5197E-1	3.7093E-1	-5.4000E+2
1.5197E-1	3.7045E-1	-1.0370E+3
1.5209E-1	3.7021E-1	-6.2100E+2
1.5221E-1	3.7142E-1	-2.0700E+2
1.5232E-1	3.7166E-1	-4.4300E+2
1.5232E-1	3.7166E-1	-5.4900E+2
1.5244E-1	3.7288E-1	-1.3250E+3
1.5256E-1	3.7531E-1	-8.7500E+2
1.5268E-1	3.7385E-1	-8.2300E+2
1.5279E-1	3.7264E-1	-1.2090E+3
1.5279E-1	3.7385E-1	-1.1890E+3
1.5291E-1	3.7458E-1	-8.9700E+2
1.5303E-1	3.7458E-1	-1.1120E+3
1.5303E-1	3.7482E-1	-7.9200E+2
1.5315E-1	3.7774E-1	-1.0550E+3
1.5326E-1	3.7701E-1	-1.3140E+3
1.5338E-1	3.7482E-1	-1.0310E+3
1.5350E-1	3.7628E-1	-6.5900E+2
1.5350E-1	3.7774E-1	-9.6800E+2
1.5362E-1	3.7895E-1	-6.3500E+2
1.5374E-1	3.7847E-1	-5.7200E+2
1.5385E-1	3.7701E-1	-4.8200E+2
1.5385E-1	3.7847E-1	-3.5100E+2
1.5397E-1	3.7944E-1	2.8000E+2
1.5409E-1	3.7944E-1	-2.0700E+2
1.5421E-1	3.7798E-1	5.0800E+2
1.5421E-1	3.7992E-1	-1.8800E+2
1.5432E-1	3.7871E-1	3.1500E+2
1.5444E-1	3.7774E-1	1.3400E+2
1.5456E-1	3.7871E-1	-6.0000E+0
1.5456E-1	3.7798E-1	3.2000E+2
1.5468E-1	3.7725E-1	3.8400E+2
1.5479E-1	3.7822E-1	9.4400E+2
1.5491E-1	3.7822E-1	-8.9000E+1
1.5503E-1	3.7531E-1	5.2100E+2
1.5503E-1	3.7434E-1	4.3000E+1
1.5515E-1	3.7531E-1	1.3600E+2
1.5526E-1	3.7434E-1	2.0000E+2
1.5538E-1	3.7555E-1	2.2900E+2
1.5538E-1	3.7458E-1	4.6100E+2
1.5550E-1	3.7701E-1	-2.6000E+1
1.5562E-1	3.7555E-1	2.6300E+2
1.5574E-1	3.7458E-1	2.1700E+2
1.5574E-1	3.7506E-1	1.1100E+2
1.5585E-1	3.7458E-1	-3.3900E+2
1.5597E-1	3.7531E-1	1.0300E+2
1.5609E-1	3.7482E-1	1.5400E+2
1.5609E-1	3.7288E-1	-2.7300E+2
1.5621E-1	3.7191E-1	5.7400E+2
1.5632E-1	3.7288E-1	-6.5900E+2
1.5644E-1	3.7409E-1	2.4600E+2
1.5644E-1	3.7336E-1	-1.4600E+2
1.5656E-1	3.7215E-1	-1.8100E+2
1.5668E-1	3.7336E-1	7.9000E+1
1.5679E-1	3.7312E-1	-2.8000E+1
1.5691E-1	3.7361E-1	-2.9200E+2
1.5691E-1	3.7434E-1	-2.3900E+2
1.5703E-1	3.7166E-1	-4.1700E+2
1.5715E-1	3.7312E-1	-1.7000E+1
1.5727E-1	3.7215E-1	-7.8000E+1
1.5727E-1	3.7312E-1	-7.7000E+1
1.5738E-1	3.7166E-1	-1.4100E+2
1.5750E-1	3.7264E-1	1.4700E+2
1.5762E-1	3.7191E-1	-4.2000E+1
1.5762E-1	3.7215E-1	-7.8000E+1
1.5774E-1	3.7166E-1	-2.5800E+2
1.5785E-1	3.7166E-1	-1.1400E+2
1.5797E-1	3.7336E-1	-8.2000E+2
1.5797E-1	3.7215E-1	-1.6300E+2
1.5809E-1	3.7118E-1	-3.6600E+2
1.5821E-1	3.7288E-1	-1.3100E+2
1.5832E-1	3.7361E-1	-4.1600E+2
1.5832E-1	3.7312E-1	-3.2700E+2
1.5844E-1	3.7361E-1	-2.4500E+2
1.5856E-1	3.7264E-1	0.0000E+0
1.5868E-1	3.7312E-1	-1.8700E+2
1.5879E-1	3.7288E-1	3.2300E+2
1.5879E-1	3.7264E-1	-3.3900E+2
1.5891E-1	3.7288E-1	4.6700E+2
1.5903E-1	3.7166E-1	-4.2000E+1
1.5915E-1	3.7361E-1	-6.9300E+2
1.5915E-1	3.7361E-1	-4.9100E+2
1.5927E-1	3.7385E-1	3.5600E+2
1.5938E-1	3.7264E-1	-3.2200E+2
1.5950E-1	3.7264E-1	-6.1700E+2
1.5950E-1	3.7434E-1	-4.9400E+2
1.5962E-1	3.7482E-1	-3.9500E+2
1.5974E-1	3.7579E-1	-3.4100E+2
1.5985E-1	3.7336E-1	-4.6100E+2
1.5985E-1	3.7579E-1	-7.3800E+2
1.5997E-1	3.7361E-1	-6.9000E+2
1.6009E-1	3.7458E-1	-7.5000E+1
1.6021E-1	3.7385E-1	-7.0500E+2
1.6021E-1	3.7312E-1	-3.7500E+2
1.6032E-1	3.7361E-1	-4.8900E+2
1.6044E-1	3.7482E-1	-3.8200E+2
1.6056E-1	3.7434E-1	-2.5700E+2
1.6068E-1	3.7264E-1	-2.1400E+2
1.6068E-1	3.7458E-1	-4.9300E+2
1.6079E-1	3.7409E-1	-9.6700E+2
