Record Length,2.500000e+03,,  -6.960000000000,   0.09360,
Sample Interval,1.000000e-02,,  -6.950000000000,   0.09360,
Trigger Point,6.960000000000e+02,,  -6.940000000000,   0.09160,
,,,  -6.930000000000,   0.09080,
,,,  -6.920000000000,   0.09000,
,,,  -6.910000000000,   0.09240,
Source,CH1,,  -6.900000000000,   0.09320,
Vertical Units,V,,  -6.890000000000,   0.09000,
Vertical Scale,1.000000e-02,,  -6.880000000000,   0.09160,
Vertical Offset,-6.800000e-02,,  -6.870000000000,   0.09320,
Horizontal Units,s,,  -6.860000000000,   0.09160,
Horizontal Scale,2.500000e+00,,  -6.850000000000,   0.09040,
Pt Fmt,Y,,  -6.840000000000,   0.08880,
Yzero,0.000000e+00,,  -6.830000000000,   0.09160,
Probe Atten,1.000000e+00,,  -6.820000000000,   0.09360,
Model Number,TDS2001C,,  -6.810000000000,   0.09160,
Serial Number,C012118,,  -6.800000000000,   0.09240,
Firmware Version,FV:v24.15,,  -6.790000000000,   0.09520,
,,,-06.780000000000,   0.09280,
,,,-06.770000000000,   0.08840,
,,,-06.760000000000,   0.09360,
,,,-06.750000000000,   0.09360,
,,,-06.740000000000,   0.09040,
,,,-06.730000000000,   0.09320,
,,,-06.720000000000,   0.08880,
,,,-06.710000000000,   0.09280,
,,,-06.700000000000,   0.08960,
,,,-06.690000000000,   0.09280,
,,,-06.680000000000,   0.09120,
,,,-06.670000000000,   0.09040,
,,,-06.660000000000,   0.09360,
,,,-06.650000000000,   0.09200,
,,,-06.640000000000,   0.08840,
,,,-06.630000000000,   0.09280,
,,,-06.620000000000,   0.09120,
,,,-06.610000000000,   0.09040,
,,,-06.600000000000,   0.09200,
,,,-06.590000000000,   0.09240,
,,,-06.580000000000,   0.09280,
,,,-06.570000000000,   0.08840,
,,,-06.560000000000,   0.09320,
,,,-06.550000000000,   0.09280,
,,,-06.540000000000,   0.09400,
,,,-06.530000000000,   0.09000,
,,,-06.520000000000,   0.09000,
,,,-06.510000000000,   0.09120,
,,,-06.500000000000,   0.09240,
,,,-06.490000000000,   0.09040,
,,,-06.480000000000,   0.09240,
,,,-06.470000000000,   0.09160,
,,,-06.460000000000,   0.09360,
,,,-06.450000000000,   0.09440,
,,,-06.440000000000,   0.09280,
,,,-06.430000000000,   0.09040,
,,,-06.420000000000,   0.09240,
,,,-06.410000000000,   0.09000,
,,,-06.400000000000,   0.09040,
,,,-06.390000000000,   0.09040,
,,,-06.380000000000,   0.09280,
,,,-06.370000000000,   0.09280,
,,,-06.360000000000,   0.09400,
,,,-06.350000000000,   0.09120,
,,,-06.340000000000,   0.09240,
,,,-06.330000000000,   0.09040,
,,,-06.320000000000,   0.09040,
,,,-06.310000000000,   0.09120,
,,,-06.300000000000,   0.09080,
,,,-06.290000000000,   0.09240,
,,,-06.280000000000,   0.09320,
,,,-06.270000000000,   0.09040,
,,,-06.260000000000,   0.09240,
,,,-06.250000000000,   0.09280,
,,,-06.240000000000,   0.09040,
,,,-06.230000000000,   0.09280,
,,,-06.220000000000,   0.09280,
,,,-06.210000000000,   0.08760,
,,,-06.200000000000,   0.09200,
,,,-06.190000000000,   0.09240,
,,,-06.180000000000,   0.09000,
,,,-06.170000000000,   0.09160,
,,,-06.160000000000,   0.09040,
,,,-06.150000000000,   0.09240,
,,,-06.140000000000,   0.09000,
,,,-06.130000000000,   0.09240,
,,,-06.120000000000,   0.09440,
,,,-06.110000000000,   0.09040,
,,,-06.100000000000,   0.09200,
,,,-06.090000000000,   0.09000,
,,,-06.080000000000,   0.09240,
,,,-06.070000000000,   0.08880,
,,,-06.060000000000,   0.09120,
,,,-06.050000000000,   0.09400,
,,,-06.040000000000,   0.09400,
,,,-06.030000000000,   0.09000,
,,,-06.020000000000,   0.09280,
,,,-06.010000000000,   0.09280,
,,,-06.000000000000,   0.09000,
,,,-05.990000000000,   0.09280,
,,,-05.980000000000,   0.09200,
,,,-05.970000000000,   0.09280,
,,,-05.960000000000,   0.09400,
,,,-05.950000000000,   0.09280,
,,,-05.940000000000,   0.09040,
,,,-05.930000000000,   0.09160,
,,,-05.920000000000,   0.09400,
,,,-05.910000000000,   0.09280,
,,,-05.900000000000,   0.08880,
,,,-05.890000000000,   0.09240,
,,,-05.880000000000,   0.09560,
,,,-05.870000000000,   0.09400,
,,,-05.860000000000,   0.09440,
,,,-05.850000000000,   0.09240,
,,,-05.840000000000,   0.09280,
,,,-05.830000000000,   0.09160,
,,,-05.820000000000,   0.09360,
,,,-05.810000000000,   0.09160,
,,,-05.800000000000,   0.09320,
,,,-05.790000000000,   0.09440,
,,,-05.780000000000,   0.09160,
,,,-05.770000000000,   0.09040,
,,,-05.760000000000,   0.09160,
,,,-05.750000000000,   0.09160,
,,,-05.740000000000,   0.08800,
,,,-05.730000000000,   0.09320,
,,,-05.720000000000,   0.09320,
,,,-05.710000000000,   0.09160,
,,,-05.700000000000,   0.08920,
,,,-05.690000000000,   0.09360,
,,,-05.680000000000,   0.09520,
,,,-05.670000000000,   0.09160,
,,,-05.660000000000,   0.09320,
,,,-05.650000000000,   0.09240,
,,,-05.640000000000,   0.09120,
,,,-05.630000000000,   0.09200,
,,,-05.620000000000,   0.09120,
,,,-05.610000000000,   0.09120,
,,,-05.600000000000,   0.08960,
,,,-05.590000000000,   0.09160,
,,,-05.580000000000,   0.09320,
,,,-05.570000000000,   0.09280,
,,,-05.560000000000,   0.09400,
,,,-05.550000000000,   0.08960,
,,,-05.540000000000,   0.09040,
,,,-05.530000000000,   0.09240,
,,,-05.520000000000,   0.09320,
,,,-05.510000000000,   0.09280,
,,,-05.500000000000,   0.09080,
,,,-05.490000000000,   0.09000,
,,,-05.480000000000,   0.09000,
,,,-05.470000000000,   0.09200,
,,,-05.460000000000,   0.09440,
,,,-05.450000000000,   0.09160,
,,,-05.440000000000,   0.09160,
,,,-05.430000000000,   0.09160,
,,,-05.420000000000,   0.09160,
,,,-05.410000000000,   0.09120,
,,,-05.400000000000,   0.09040,
,,,-05.390000000000,   0.09160,
,,,-05.380000000000,   0.09280,
,,,-05.370000000000,   0.09000,
,,,-05.360000000000,   0.09040,
,,,-05.350000000000,   0.09200,
,,,-05.340000000000,   0.09080,
,,,-05.330000000000,   0.09280,
,,,-05.320000000000,   0.09360,
,,,-05.310000000000,   0.09360,
,,,-05.300000000000,   0.09320,
,,,-05.290000000000,   0.09360,
,,,-05.280000000000,   0.09240,
,,,-05.270000000000,   0.09160,
,,,-05.260000000000,   0.08920,
,,,-05.250000000000,   0.09080,
,,,-05.240000000000,   0.08840,
,,,-05.230000000000,   0.09000,
,,,-05.220000000000,   0.09120,
,,,-05.210000000000,   0.09240,
,,,-05.200000000000,   0.09560,
,,,-05.190000000000,   0.09280,
,,,-05.180000000000,   0.09440,
,,,-05.170000000000,   0.09440,
,,,-05.160000000000,   0.09240,
,,,-05.150000000000,   0.09160,
,,,-05.140000000000,   0.09000,
,,,-05.130000000000,   0.09360,
,,,-05.120000000000,   0.09280,
,,,-05.110000000000,   0.09440,
,,,-05.100000000000,   0.09160,
,,,-05.090000000000,   0.09200,
,,,-05.080000000000,   0.09280,
,,,-05.070000000000,   0.09280,
,,,-05.060000000000,   0.09360,
,,,-05.050000000000,   0.09120,
,,,-05.040000000000,   0.09000,
,,,-05.030000000000,   0.09080,
,,,-05.020000000000,   0.09160,
,,,-05.010000000000,   0.09400,
,,,-05.000000000000,   0.09040,
,,,-04.990000000000,   0.09600,
,,,-04.980000000000,   0.09600,
,,,-04.970000000000,   0.09400,
,,,-04.960000000000,   0.09040,
,,,-04.950000000000,   0.09360,
,,,-04.940000000000,   0.09240,
,,,-04.930000000000,   0.08800,
,,,-04.920000000000,   0.09240,
,,,-04.910000000000,   0.09280,
,,,-04.900000000000,   0.09160,
,,,-04.890000000000,   0.09320,
,,,-04.880000000000,   0.09400,
,,,-04.870000000000,   0.09080,
,,,-04.860000000000,   0.09200,
,,,-04.850000000000,   0.09120,
,,,-04.840000000000,   0.09160,
,,,-04.830000000000,   0.09320,
,,,-04.820000000000,   0.09040,
,,,-04.810000000000,   0.09080,
,,,-04.800000000000,   0.09360,
,,,-04.790000000000,   0.09000,
,,,-04.780000000000,   0.08800,
,,,-04.770000000000,   0.09200,
,,,-04.760000000000,   0.09120,
,,,-04.750000000000,   0.09120,
,,,-04.740000000000,   0.09320,
