Aux out [V]	Aux in [V]	PDH out [a.u.]
2.9033E-1	3.3620E-1	1.1710E+3
2.9222E-1	3.3158E-1	1.0610E+3
2.9410E-1	3.2696E-1	1.0200E+3
2.9622E-1	3.2381E-1	8.6100E+2
2.9810E-1	3.2138E-1	6.2200E+2
2.9998E-1	3.1870E-1	1.0140E+3
3.0186E-1	3.1846E-1	3.8000E+2
3.0375E-1	3.1652E-1	3.7000E+2
3.0563E-1	3.1652E-1	4.0800E+2
3.0775E-1	3.2259E-1	-4.0900E+2
3.0963E-1	3.4057E-1	2.7000E+1
3.1151E-1	3.3644E-1	8.9400E+2
3.1339E-1	3.3935E-1	9.8900E+2
3.1528E-1	3.5053E-1	-1.0810E+3
3.1739E-1	3.5733E-1	6.2800E+2
3.1928E-1	3.5587E-1	4.0700E+2
3.2116E-1	3.3595E-1	1.4030E+3
3.2304E-1	3.3012E-1	3.4400E+2
3.2492E-1	3.3328E-1	-3.4300E+2
3.2681E-1	3.3231E-1	9.9500E+2
3.2892E-1	3.2794E-1	6.9600E+2
3.3081E-1	3.2915E-1	-1.7000E+2
3.3269E-1	3.3182E-1	2.8300E+2
3.3457E-1	3.3401E-1	-5.0000E+1
3.3645E-1	3.3838E-1	-3.0500E+2
3.3857E-1	3.4227E-1	-1.1100E+2
3.4046E-1	3.4713E-1	5.0300E+2
3.4234E-1	3.5174E-1	-7.2900E+2
3.4422E-1	3.5806E-1	2.4600E+2
3.4610E-1	3.6510E-1	-2.7300E+2
3.4799E-1	3.6972E-1	-3.5900E+2
3.5010E-1	3.7701E-1	-3.2600E+2
3.5199E-1	3.8187E-1	-5.2600E+2
3.5387E-1	3.9158E-1	-2.6300E+2
3.5575E-1	3.9790E-1	-6.9300E+2
3.5763E-1	4.0543E-1	-8.1100E+2
3.5975E-1	4.1321E-1	-4.3200E+2
3.6163E-1	4.2146E-1	-1.4900E+2
3.6352E-1	4.2754E-1	-3.3100E+2
3.6540E-1	4.3580E-1	-5.5800E+2
3.6728E-1	4.4333E-1	-4.3300E+2
3.6916E-1	4.5207E-1	-4.8700E+2
3.7128E-1	4.5742E-1	-3.9900E+2
3.7316E-1	4.6665E-1	-1.8500E+2
3.7505E-1	4.7272E-1	-3.1700E+2
3.7693E-1	4.8098E-1	-4.6400E+2
3.7881E-1	4.8827E-1	-6.3200E+2
3.8093E-1	4.9483E-1	-4.7500E+2
3.8281E-1	5.0358E-1	-4.8900E+2
3.8469E-1	5.0941E-1	-4.6000E+2
3.8658E-1	5.1669E-1	-2.2000E+2
3.8846E-1	5.2350E-1	1.4000E+1
3.9034E-1	5.2957E-1	6.9000E+1
3.9246E-1	5.3516E-1	-6.6700E+2
3.9434E-1	5.4050E-1	-1.4400E+2
3.9622E-1	5.4633E-1	-4.4600E+2
3.9811E-1	5.5143E-1	-5.5000E+2
3.9999E-1	5.5508E-1	-8.6000E+1
4.0211E-1	5.5969E-1	-5.9100E+2
4.0399E-1	5.6577E-1	-4.5600E+2
4.0587E-1	5.6917E-1	-9.5800E+2
4.0775E-1	5.7208E-1	-5.1700E+2
4.0964E-1	5.7500E-1	-4.5600E+2
4.1152E-1	5.7986E-1	-2.7100E+2
4.1364E-1	5.8204E-1	-5.9500E+2
4.1552E-1	5.8544E-1	-5.5100E+2
4.1740E-1	5.8933E-1	-4.2100E+2
4.1928E-1	5.9103E-1	-6.0600E+2
4.2117E-1	5.9322E-1	-2.5400E+2
4.2328E-1	5.9589E-1	-9.5600E+2
4.2517E-1	5.9808E-1	-7.7600E+2
4.2705E-1	5.9905E-1	-3.1200E+2
4.2893E-1	6.0051E-1	-1.3600E+2
4.3081E-1	6.0172E-1	-4.6900E+2
4.3270E-1	6.0391E-1	7.2300E+2
4.3482E-1	6.0464E-1	-5.9600E+2
4.3670E-1	6.0585E-1	-7.1600E+2
4.3858E-1	6.0755E-1	-3.8000E+2
4.4046E-1	6.0804E-1	-4.6600E+2
4.4235E-1	6.0779E-1	-5.5700E+2
4.4446E-1	6.0949E-1	-4.4000E+1
4.4635E-1	6.1071E-1	-2.1000E+1
4.4823E-1	6.1168E-1	-2.8800E+2
4.5011E-1	6.1047E-1	-4.3200E+2
4.5199E-1	6.1120E-1	2.0400E+2
4.5388E-1	6.1071E-1	2.6700E+2
4.5599E-1	6.1241E-1	-1.6500E+2
4.5788E-1	6.1192E-1	-4.6600E+2
4.5976E-1	6.1411E-1	-3.2800E+2
4.6164E-1	6.1387E-1	-4.0600E+2
4.6352E-1	6.1338E-1	-2.1000E+1
4.6564E-1	6.1314E-1	-1.4900E+2
4.6752E-1	6.1460E-1	-8.9600E+2
4.6941E-1	6.1678E-1	-5.3700E+2
4.7129E-1	6.1435E-1	-9.4000E+1
4.7317E-1	6.1460E-1	-3.9500E+2
4.7505E-1	6.1484E-1	-5.0600E+2
4.7717E-1	6.1533E-1	-6.3300E+2
4.7905E-1	6.1557E-1	-5.8900E+2
4.8094E-1	6.1435E-1	-7.9200E+2
4.8282E-1	6.1435E-1	-5.2400E+2
4.8470E-1	6.1460E-1	9.7000E+1
4.8682E-1	6.1484E-1	4.9000E+1
4.8870E-1	6.1460E-1	-4.3100E+2
4.9058E-1	6.1508E-1	-4.7200E+2
4.9247E-1	6.1557E-1	3.8800E+2
4.9435E-1	6.1533E-1	-4.6400E+2
4.9647E-1	6.1508E-1	-1.1220E+3
4.9835E-1	6.1508E-1	-2.6400E+2
5.0023E-1	6.1484E-1	-3.0300E+2
5.0211E-1	6.1605E-1	-1.0900E+2
5.0400E-1	6.1533E-1	-6.0200E+2
5.0588E-1	6.1533E-1	-1.3200E+2
5.0800E-1	6.1533E-1	-5.9400E+2
5.0988E-1	6.1411E-1	-5.9000E+2
5.1176E-1	6.1581E-1	-1.5000E+2
5.1364E-1	6.1508E-1	1.3700E+2
5.1553E-1	6.1581E-1	-2.8000E+1
5.1764E-1	6.1533E-1	-2.3900E+2
5.1953E-1	6.1630E-1	6.2000E+1
5.2141E-1	6.1435E-1	-5.0000E+0
5.2329E-1	6.1508E-1	-1.1670E+3
5.2517E-1	6.1533E-1	-7.4600E+2
5.2706E-1	6.1533E-1	-3.9600E+2
5.2918E-1	6.1581E-1	-1.7800E+2
5.3106E-1	6.1581E-1	-9.1000E+1
5.3294E-1	6.1435E-1	-9.4000E+1
5.3482E-1	6.1362E-1	-2.0000E+2
5.3671E-1	6.1484E-1	-3.5200E+2
5.3882E-1	6.1508E-1	-1.9900E+2
5.4071E-1	6.1411E-1	4.2200E+2
5.4259E-1	6.1508E-1	-1.7600E+2
5.4447E-1	6.1508E-1	-6.7400E+2
5.4635E-1	6.1557E-1	-7.0500E+2
5.4824E-1	6.1460E-1	-2.2900E+2
5.5035E-1	6.1435E-1	2.3600E+2
5.5224E-1	6.1605E-1	-5.8300E+2
5.5412E-1	6.1435E-1	-2.3900E+2
5.5600E-1	6.1533E-1	-2.6900E+2
5.5788E-1	6.1435E-1	-5.8200E+2
5.6000E-1	6.1557E-1	-3.7800E+2
5.6188E-1	6.1508E-1	-6.1300E+2
5.6377E-1	6.1557E-1	-3.3700E+2
5.6565E-1	6.1557E-1	4.8800E+2
5.6753E-1	6.1387E-1	-6.5600E+2
5.6941E-1	6.1533E-1	-4.6000E+2
5.7153E-1	6.1508E-1	-4.0000E+0
5.7341E-1	6.1605E-1	1.2100E+2
5.7530E-1	6.1387E-1	-8.4800E+2
5.7718E-1	6.1508E-1	8.0000E+1
5.7906E-1	6.1508E-1	-1.1930E+3
5.8118E-1	6.1411E-1	-1.9300E+2
5.8306E-1	6.1435E-1	-2.5100E+2
5.8494E-1	6.1411E-1	-2.6200E+2
5.8683E-1	6.1605E-1	-6.9400E+2
5.8871E-1	6.1605E-1	-1.9300E+2
5.9059E-1	6.1533E-1	-2.0900E+2
5.9271E-1	6.1557E-1	3.3400E+2
5.9459E-1	6.1533E-1	-7.1200E+2
5.9647E-1	6.1411E-1	-1.0430E+3
5.9836E-1	6.1484E-1	-6.5800E+2
6.0024E-1	6.1605E-1	-1.0130E+3
6.0236E-1	6.1411E-1	-4.9000E+1
6.0424E-1	6.1338E-1	-1.4300E+2
6.0612E-1	6.1314E-1	-1.6700E+2
6.0800E-1	6.1654E-1	-7.3300E+2
6.0989E-1	6.1387E-1	-5.4500E+2
6.1177E-1	6.1435E-1	-4.4100E+2
6.1389E-1	6.1557E-1	-5.0000E+0
6.1577E-1	6.1314E-1	1.8000E+1
6.1765E-1	6.1484E-1	-4.7600E+2
6.1953E-1	6.1605E-1	-1.2100E+2
6.2142E-1	6.1435E-1	2.0000E+1
6.2354E-1	6.1484E-1	2.7300E+2
6.2542E-1	6.1411E-1	-2.9600E+2
6.2730E-1	6.1435E-1	1.2200E+2
6.2918E-1	6.1484E-1	-1.7500E+2
6.3107E-1	6.1411E-1	-3.9900E+2
6.3295E-1	6.1533E-1	-4.6600E+2
6.3507E-1	6.1387E-1	-8.1000E+1
6.3695E-1	6.1460E-1	-2.6200E+2
6.3883E-1	6.1678E-1	8.5000E+1
6.4071E-1	6.1411E-1	-5.4700E+2
6.4260E-1	6.1508E-1	8.0000E+1
6.4471E-1	6.1314E-1	-5.3300E+2
6.4660E-1	6.1411E-1	-3.8400E+2
6.4848E-1	6.1508E-1	-5.3000E+2
6.5036E-1	6.1362E-1	-8.1900E+2
6.5224E-1	6.1411E-1	-3.3600E+2
6.5413E-1	6.1460E-1	2.0900E+2
6.5624E-1	6.1557E-1	-4.9000E+2
6.5813E-1	6.1338E-1	3.0000E+0
6.6001E-1	6.1290E-1	-3.2500E+2
6.6189E-1	6.1290E-1	-5.5400E+2
6.6377E-1	6.1290E-1	-4.8300E+2
6.6589E-1	6.1290E-1	3.5500E+2
6.6777E-1	6.1290E-1	-1.6500E+2
6.6966E-1	6.1192E-1	-5.1300E+2
6.7154E-1	6.1168E-1	-2.9700E+2
6.7342E-1	6.1168E-1	1.8000E+2
6.7530E-1	6.1144E-1	-2.5400E+2
6.7742E-1	6.1047E-1	-5.0200E+2
6.7930E-1	6.1095E-1	-2.0000E+0
6.8119E-1	6.1047E-1	-6.3300E+2
6.8307E-1	6.0998E-1	2.7900E+2
6.8495E-1	6.0755E-1	-3.8500E+2
6.8707E-1	6.0925E-1	-3.0200E+2
6.8895E-1	6.0707E-1	-4.7800E+2
6.9083E-1	6.0852E-1	-1.8100E+2
6.9272E-1	6.0464E-1	4.4000E+1
6.9460E-1	6.0464E-1	-2.3000E+1
6.9648E-1	6.0512E-1	-1.2500E+2
6.9860E-1	6.0415E-1	-4.2700E+2
7.0048E-1	6.0172E-1	4.1000E+1
7.0236E-1	6.0099E-1	4.9000E+1
7.0425E-1	6.0075E-1	9.5000E+1
7.0613E-1	6.0026E-1	-5.1500E+2
7.0825E-1	5.9929E-1	-5.3000E+1
7.1013E-1	5.9783E-1	5.2000E+1
7.1201E-1	5.9516E-1	2.9000E+1
7.1389E-1	5.9225E-1	-4.8400E+2
7.1578E-1	5.9127E-1	-1.0500E+2
7.1766E-1	5.9006E-1	-3.4500E+2
7.1978E-1	5.8666E-1	-3.5300E+2
7.2166E-1	5.8617E-1	2.4000E+2
7.2354E-1	5.8253E-1	7.4000E+1
7.2543E-1	5.8107E-1	-2.7600E+2
7.2731E-1	5.7961E-1	2.1400E+2
7.2943E-1	5.7646E-1	1.9600E+2
7.3131E-1	5.7403E-1	-2.5000E+1
7.3319E-1	5.7233E-1	-6.7000E+1
7.3507E-1	5.6941E-1	7.1200E+2
7.3696E-1	5.6722E-1	5.0000E+1
7.3907E-1	5.6407E-1	2.1300E+2
7.4096E-1	5.6139E-1	-5.2000E+1
7.4284E-1	5.5702E-1	6.3000E+1
7.4472E-1	5.5605E-1	2.2500E+2
7.4660E-1	5.5313E-1	5.9000E+2
7.4849E-1	5.4998E-1	3.4600E+2
7.5060E-1	5.4658E-1	-3.8700E+2
7.5249E-1	5.4366E-1	-2.2900E+2
7.5437E-1	5.4172E-1	4.8700E+2
7.5625E-1	5.3759E-1	-3.5300E+2
7.5813E-1	5.3249E-1	3.7000E+1
7.6025E-1	5.3297E-1	-1.6000E+2
7.6213E-1	5.3054E-1	8.7000E+1
7.6402E-1	5.2836E-1	2.2000E+2
7.6590E-1	5.2374E-1	-2.2200E+2
7.6778E-1	5.2228E-1	1.8700E+2
7.6966E-1	5.1888E-1	-1.4300E+2
7.7178E-1	5.1839E-1	-2.6000E+1
7.7366E-1	5.1572E-1	-7.2000E+2
7.7555E-1	5.1329E-1	3.2300E+2
7.7743E-1	5.1232E-1	4.1400E+2
7.7931E-1	5.0965E-1	1.0800E+2
7.8143E-1	5.1135E-1	3.7400E+2
7.8331E-1	5.0868E-1	-1.6100E+2
7.8519E-1	5.0892E-1	-3.7500E+2
7.8708E-1	5.1256E-1	3.3200E+2
7.8896E-1	5.0576E-1	3.8800E+2
7.9084E-1	5.0746E-1	-6.5900E+2
7.9296E-1	5.0965E-1	-6.3400E+2
7.9484E-1	5.0892E-1	8.1000E+2
7.9672E-1	5.0673E-1	6.6200E+2
7.9861E-1	5.0552E-1	-1.6500E+2
8.0049E-1	5.1038E-1	-9.9100E+2
8.0261E-1	5.1524E-1	-5.0000E+1
8.0449E-1	5.1014E-1	-1.7300E+2
8.0637E-1	5.1232E-1	-4.3100E+2
8.0825E-1	5.2204E-1	-1.1710E+3
8.1014E-1	5.1937E-1	6.3700E+2
8.1202E-1	5.1135E-1	4.8000E+1
8.1414E-1	5.1159E-1	-1.5900E+2
8.1602E-1	5.1256E-1	-4.3900E+2
8.1790E-1	5.1232E-1	2.2100E+2
8.1979E-1	5.1427E-1	-3.4900E+2
8.2167E-1	5.1767E-1	-3.7400E+2
8.2379E-1	5.2423E-1	-3.6400E+2
8.2567E-1	5.2204E-1	2.4200E+2
8.2755E-1	5.2204E-1	-5.1900E+2
8.2943E-1	5.2423E-1	-7.2800E+2
8.3132E-1	5.2398E-1	-9.5400E+2
8.3320E-1	5.2617E-1	-4.0300E+2
8.3532E-1	5.2787E-1	-5.4700E+2
8.3720E-1	5.3103E-1	7.0400E+2
8.3908E-1	5.3419E-1	-2.6100E+2
8.4096E-1	5.3564E-1	-1.1580E+3
8.4285E-1	5.3904E-1	-2.8100E+2
8.4496E-1	5.4196E-1	-1.5200E+2
8.4685E-1	5.4147E-1	-8.6200E+2
8.4873E-1	5.4560E-1	-4.7100E+2
8.5061E-1	5.4949E-1	-7.7100E+2
8.5249E-1	5.5071E-1	-4.4100E+2
8.5438E-1	5.5459E-1	-4.5400E+2
8.5649E-1	5.5654E-1	-1.0400E+2
8.5838E-1	5.5751E-1	-6.8600E+2
8.6026E-1	5.6139E-1	-1.9000E+2
8.6214E-1	5.6358E-1	-3.4400E+2
8.6402E-1	5.6698E-1	-4.8200E+2
8.6614E-1	5.6771E-1	-3.5600E+2
8.6802E-1	5.7281E-1	-8.1000E+2
8.6991E-1	5.7305E-1	3.7000E+1
8.7179E-1	5.7670E-1	-2.5500E+2
8.7367E-1	5.7743E-1	-1.2600E+2
8.7555E-1	5.7961E-1	2.5400E+2
8.7767E-1	5.8131E-1	-2.9000E+2
8.7955E-1	5.8399E-1	-8.1200E+2
8.8144E-1	5.8714E-1	-4.4200E+2
8.8332E-1	5.8836E-1	-3.1600E+2
8.8520E-1	5.9006E-1	-3.1500E+2
8.8732E-1	5.9225E-1	-4.9500E+2
8.8920E-1	5.9419E-1	-2.5000E+2
8.9108E-1	5.9322E-1	-3.1000E+2
8.9297E-1	5.9613E-1	-1.4000E+2
8.9485E-1	5.9711E-1	-2.0200E+2
8.9673E-1	5.9759E-1	-4.0400E+2
8.9885E-1	6.0051E-1	-1.8500E+2
9.0073E-1	6.0221E-1	-2.9500E+2
9.0261E-1	6.0221E-1	-4.6800E+2
9.0450E-1	6.0245E-1	4.1000E+1
9.0638E-1	6.0245E-1	-5.3200E+2
9.0850E-1	6.0391E-1	-1.1700E+2
9.1038E-1	6.0707E-1	-6.8200E+2
9.1226E-1	6.0512E-1	-2.5500E+2
9.1415E-1	6.0682E-1	-1.6400E+2
9.1603E-1	6.0609E-1	-2.1900E+2
9.1791E-1	6.0658E-1	-3.8200E+2
9.2003E-1	6.0828E-1	-2.0800E+2
9.2191E-1	6.0852E-1	-3.2500E+2
9.2379E-1	6.0828E-1	-8.5800E+2
9.2568E-1	6.0828E-1	3.0200E+2
9.2756E-1	6.1095E-1	-5.9900E+2
9.2968E-1	6.0998E-1	-2.0900E+2
9.3156E-1	6.1120E-1	-6.0800E+2
9.3344E-1	6.1047E-1	-4.9300E+2
9.3532E-1	6.1047E-1	-2.9500E+2
9.3721E-1	6.1047E-1	-3.5900E+2
9.3909E-1	6.1095E-1	9.7000E+1
9.4121E-1	6.0998E-1	-1.1500E+2
9.4309E-1	6.1047E-1	-9.9400E+2
9.4497E-1	6.1095E-1	-3.8400E+2
9.4685E-1	6.1217E-1	-8.7000E+2
9.4874E-1	6.1192E-1	-1.0700E+2
9.5085E-1	6.1192E-1	-4.9000E+2
9.5274E-1	6.1241E-1	-6.9800E+2
9.5462E-1	6.1290E-1	4.2600E+2
9.5650E-1	6.1144E-1	5.9000E+1
9.5838E-1	6.1120E-1	-3.4100E+2
9.5968E-1	6.1168E-1	-3.4800E+2
9.5968E-1	6.1192E-1	-8.7000E+1
9.5968E-1	6.1120E-1	1.2800E+2
9.5968E-1	6.1265E-1	-4.7000E+2
9.5968E-1	6.1217E-1	-4.5800E+2
9.5968E-1	6.1144E-1	-2.2300E+2
9.5968E-1	6.1314E-1	-6.8600E+2
9.5968E-1	6.1265E-1	-1.4700E+2
9.5968E-1	6.1120E-1	-2.3500E+2
9.5968E-1	6.1192E-1	-5.9400E+2
9.5968E-1	6.1217E-1	-3.6500E+2
9.5968E-1	6.1071E-1	-4.9400E+2
9.5968E-1	6.1192E-1	-2.0300E+2
9.5968E-1	6.1192E-1	4.4400E+2
9.5968E-1	6.1314E-1	-3.6300E+2
9.5968E-1	6.1071E-1	-3.4000E+1
9.5968E-1	6.1241E-1	-3.3000E+1
9.5968E-1	6.1265E-1	-6.8500E+2
9.5968E-1	6.1241E-1	-1.2400E+2
9.5968E-1	6.1241E-1	-4.7900E+2
9.5968E-1	6.1071E-1	-6.2800E+2
9.5968E-1	6.1338E-1	4.9000E+1
9.5968E-1	6.1168E-1	-2.2400E+2
9.5968E-1	6.1217E-1	-3.9500E+2
9.5968E-1	6.1290E-1	-3.6700E+2
9.5968E-1	6.1217E-1	1.1600E+2
9.5968E-1	6.1071E-1	2.4100E+2
9.5968E-1	6.1314E-1	-1.9000E+2
9.5968E-1	6.1168E-1	-4.4900E+2
9.5968E-1	6.1241E-1	-1.9600E+2
9.5968E-1	6.1314E-1	-6.8000E+1
9.5968E-1	6.1217E-1	-8.9000E+1
9.5968E-1	6.1217E-1	-2.5700E+2
9.5968E-1	6.1168E-1	-5.6600E+2
9.5968E-1	6.1338E-1	-3.1800E+2
9.5968E-1	6.1120E-1	-5.2400E+2
9.5968E-1	6.1338E-1	-3.6000E+1
9.5968E-1	6.1168E-1	-1.2900E+2
9.5968E-1	6.1290E-1	-6.8000E+1
9.5968E-1	6.1192E-1	-8.6000E+1
9.5968E-1	6.1338E-1	2.4800E+2
9.5968E-1	6.1217E-1	-8.5000E+1
9.5968E-1	6.1144E-1	-4.2400E+2
9.5968E-1	6.1217E-1	3.8000E+1
9.5968E-1	6.1338E-1	-5.9000E+2
9.5968E-1	6.1217E-1	-1.1880E+3
9.5968E-1	6.1071E-1	-7.7300E+2
9.5968E-1	6.1192E-1	-3.3700E+2
9.5968E-1	6.1265E-1	-5.1700E+2
9.5968E-1	6.1192E-1	-2.7500E+2
9.5968E-1	6.1217E-1	2.1300E+2
9.5968E-1	6.1217E-1	2.4000E+1
9.5968E-1	6.1217E-1	-4.4800E+2
9.5968E-1	6.1071E-1	-3.7500E+2
9.5968E-1	6.1241E-1	-2.7000E+2
9.5968E-1	6.1095E-1	-1.0900E+2
9.5968E-1	6.1265E-1	-1.9500E+2
9.5968E-1	6.1265E-1	-2.5300E+2
9.5968E-1	6.1411E-1	9.6000E+1
9.5968E-1	6.1241E-1	-2.8900E+2
9.5968E-1	6.1217E-1	-2.3100E+2
9.5968E-1	6.1168E-1	-3.4500E+2
9.5968E-1	6.1265E-1	-5.2200E+2
9.5968E-1	6.1192E-1	-3.3400E+2
9.5968E-1	6.1265E-1	-2.4900E+2
9.5968E-1	6.1362E-1	4.7000E+1
9.5968E-1	6.1120E-1	-4.0000E+0
9.5968E-1	6.1144E-1	-4.1300E+2
9.5968E-1	6.1411E-1	-5.2200E+2
9.5968E-1	6.1144E-1	1.9900E+2
9.5968E-1	6.1290E-1	-3.6400E+2
9.5968E-1	6.1144E-1	-1.6600E+2
9.5968E-1	6.1217E-1	-1.8500E+2
9.5968E-1	6.1314E-1	-5.3400E+2
9.5968E-1	6.1217E-1	-6.5800E+2
9.5968E-1	6.1144E-1	-2.7000E+1
9.5968E-1	6.1241E-1	-5.5100E+2
9.5968E-1	6.1192E-1	-2.6200E+2
9.5968E-1	6.1217E-1	4.2000E+1
9.5968E-1	6.1120E-1	2.7700E+2
9.5968E-1	6.1192E-1	4.8100E+2
9.5968E-1	6.1071E-1	-2.4400E+2
9.5968E-1	6.1314E-1	-2.4200E+2
9.5968E-1	6.1241E-1	-4.1900E+2
9.5968E-1	6.1241E-1	-2.6500E+2
9.5968E-1	6.1192E-1	-6.0000E+2
9.5968E-1	6.1192E-1	-5.3300E+2
9.5968E-1	6.1314E-1	-2.9700E+2
9.5968E-1	6.1290E-1	-3.1400E+2
9.5968E-1	6.1217E-1	1.3500E+2
9.5968E-1	6.1168E-1	-5.5300E+2
9.5968E-1	6.1314E-1	-2.4700E+2
9.5968E-1	6.1265E-1	-1.3000E+2
9.5968E-1	6.1192E-1	5.7000E+1
9.5968E-1	6.1144E-1	-4.9300E+2
9.5968E-1	6.1168E-1	-6.1100E+2
9.5968E-1	6.1168E-1	-6.4500E+2
9.5968E-1	6.1265E-1	-4.4500E+2
9.5968E-1	6.1290E-1	-3.8500E+2
9.5968E-1	6.1338E-1	-6.0200E+2
9.5968E-1	6.1168E-1	-3.2000E+1
9.5968E-1	6.1168E-1	-2.8600E+2
9.5968E-1	6.1217E-1	1.1500E+2
9.5968E-1	6.1192E-1	-7.4200E+2
9.5968E-1	6.1265E-1	1.0000E+2
9.5968E-1	6.1192E-1	-3.6000E+2
9.5968E-1	6.1314E-1	-3.2900E+2
9.5968E-1	6.1265E-1	-1.0000E+1
