Aux out [V]	Aux in [V]	PDH out [a.u.]
6.7954E-1	5.3297E-1	3.0800E+2
6.7966E-1	5.3346E-1	-4.0300E+2
6.7977E-1	5.3273E-1	-6.1200E+2
6.7977E-1	5.3394E-1	-4.8300E+2
6.7989E-1	5.3370E-1	-3.2800E+2
6.7989E-1	5.3346E-1	-1.1000E+1
6.8001E-1	5.3297E-1	-2.0000E+1
6.8001E-1	5.3297E-1	4.3900E+2
6.8013E-1	5.3224E-1	6.8600E+2
6.8025E-1	5.3346E-1	-4.5000E+1
6.8025E-1	5.3224E-1	1.2920E+3
6.8036E-1	5.3249E-1	1.1010E+3
6.8036E-1	5.3321E-1	1.1310E+3
6.8048E-1	5.3249E-1	6.7700E+2
6.8048E-1	5.3103E-1	5.8600E+2
6.8060E-1	5.3030E-1	2.6000E+2
6.8072E-1	5.3030E-1	8.3900E+2
6.8072E-1	5.3006E-1	7.0400E+2
6.8083E-1	5.2884E-1	5.1700E+2
6.8083E-1	5.2787E-1	1.2230E+3
6.8095E-1	5.2690E-1	1.1830E+3
6.8107E-1	5.2957E-1	1.1030E+3
6.8107E-1	5.2665E-1	7.2800E+2
6.8119E-1	5.2908E-1	7.2500E+2
6.8119E-1	5.2763E-1	-1.0500E+2
6.8130E-1	5.2593E-1	5.5100E+2
6.8130E-1	5.2471E-1	3.6700E+2
6.8142E-1	5.2593E-1	7.4600E+2
6.8154E-1	5.2714E-1	5.8600E+2
6.8154E-1	5.2471E-1	4.3300E+2
6.8166E-1	5.2471E-1	7.3500E+2
6.8166E-1	5.2398E-1	3.4000E+1
6.8177E-1	5.2325E-1	-1.1300E+2
6.8177E-1	5.2447E-1	4.8700E+2
6.8189E-1	5.2350E-1	-1.3900E+2
6.8189E-1	5.2350E-1	4.2000E+2
6.8201E-1	5.2374E-1	2.7500E+2
6.8213E-1	5.2131E-1	-3.7800E+2
6.8213E-1	5.2301E-1	-2.5700E+2
6.8225E-1	5.2350E-1	-2.3500E+2
6.8225E-1	5.2252E-1	8.4000E+1
6.8236E-1	5.2325E-1	-1.1900E+2
6.8236E-1	5.2204E-1	5.6000E+1
6.8248E-1	5.2374E-1	-4.1400E+2
6.8260E-1	5.2228E-1	-2.3800E+2
6.8260E-1	5.2180E-1	3.5800E+2
6.8272E-1	5.2058E-1	9.0000E+0
6.8272E-1	5.2155E-1	6.9000E+1
6.8283E-1	5.2277E-1	1.3600E+2
6.8295E-1	5.2228E-1	2.8100E+2
6.8295E-1	5.1985E-1	4.4800E+2
6.8307E-1	5.2155E-1	-2.7900E+2
6.8307E-1	5.1985E-1	-3.9300E+2
6.8319E-1	5.2058E-1	-1.1300E+2
6.8319E-1	5.1985E-1	-7.3300E+2
6.8330E-1	5.1961E-1	-6.2000E+1
6.8342E-1	5.2107E-1	-2.3500E+2
6.8342E-1	5.2010E-1	1.5200E+2
6.8354E-1	5.2082E-1	3.4000E+1
6.8354E-1	5.1937E-1	-9.7000E+1
6.8366E-1	5.1937E-1	3.3100E+2
6.8366E-1	5.2034E-1	-3.5400E+2
6.8378E-1	5.1937E-1	2.3800E+2
6.8389E-1	5.1718E-1	-2.0800E+2
6.8389E-1	5.1937E-1	-1.7200E+2
6.8401E-1	5.2058E-1	5.8000E+1
6.8401E-1	5.1767E-1	-2.8700E+2
6.8413E-1	5.1912E-1	-4.8800E+2
6.8413E-1	5.1839E-1	-1.8600E+2
6.8425E-1	5.1815E-1	-4.7000E+1
6.8436E-1	5.1767E-1	-3.4800E+2
6.8436E-1	5.1985E-1	7.0000E+1
6.8448E-1	5.1937E-1	-1.7200E+2
6.8448E-1	5.1839E-1	-4.0000E+1
6.8460E-1	5.1912E-1	-5.1000E+2
6.8460E-1	5.1864E-1	-3.3200E+2
6.8472E-1	5.1839E-1	1.0700E+2
6.8483E-1	5.1815E-1	1.0400E+2
6.8483E-1	5.2107E-1	2.6300E+2
6.8495E-1	5.1888E-1	-2.0600E+2
6.8495E-1	5.1864E-1	6.8000E+1
6.8507E-1	5.1839E-1	-4.3300E+2
6.8507E-1	5.2058E-1	-7.7900E+2
6.8519E-1	5.1912E-1	3.4000E+1
6.8530E-1	5.1937E-1	3.5200E+2
6.8530E-1	5.1791E-1	-1.1400E+2
6.8542E-1	5.1864E-1	5.2200E+2
6.8542E-1	5.1791E-1	1.8500E+2
6.8554E-1	5.1767E-1	-3.1900E+2
6.8554E-1	5.1669E-1	-3.0300E+2
6.8566E-1	5.1839E-1	-7.4000E+1
6.8578E-1	5.1864E-1	-6.4700E+2
6.8578E-1	5.1888E-1	-1.3900E+2
6.8589E-1	5.1937E-1	-3.0900E+2
6.8589E-1	5.1961E-1	-2.1100E+2
6.8601E-1	5.1839E-1	-5.7400E+2
6.8601E-1	5.1912E-1	-5.1000E+2
6.8613E-1	5.1839E-1	-6.4700E+2
6.8625E-1	5.1839E-1	1.1000E+2
6.8625E-1	5.1839E-1	-4.0500E+2
6.8636E-1	5.1888E-1	-4.0700E+2
6.8636E-1	5.1839E-1	-7.9000E+1
6.8648E-1	5.1937E-1	-7.7100E+2
6.8648E-1	5.1912E-1	-1.9400E+2
6.8660E-1	5.1767E-1	-3.6400E+2
6.8672E-1	5.1864E-1	-1.0610E+3
6.8672E-1	5.1937E-1	-1.8500E+2
6.8683E-1	5.1791E-1	-2.6500E+2
6.8683E-1	5.1839E-1	-7.5900E+2
6.8695E-1	5.2010E-1	-3.3600E+2
6.8695E-1	5.1815E-1	-3.9800E+2
6.8707E-1	5.1937E-1	-3.5500E+2
6.8719E-1	5.1937E-1	-8.9500E+2
6.8719E-1	5.1718E-1	-1.1000E+2
6.8730E-1	5.1937E-1	-5.2900E+2
6.8730E-1	5.1791E-1	-4.3300E+2
6.8742E-1	5.1815E-1	-2.7000E+1
6.8742E-1	5.1937E-1	4.0000E+1
6.8754E-1	5.1912E-1	-4.3100E+2
6.8766E-1	5.1767E-1	-3.2300E+2
6.8766E-1	5.1937E-1	-9.4100E+2
6.8778E-1	5.1888E-1	-7.2300E+2
6.8778E-1	5.2034E-1	-2.6900E+2
6.8789E-1	5.1839E-1	-9.8300E+2
6.8789E-1	5.1864E-1	-5.2300E+2
6.8801E-1	5.1961E-1	-4.4300E+2
6.8813E-1	5.2010E-1	-9.3300E+2
6.8813E-1	5.1791E-1	-5.1400E+2
6.8825E-1	5.1864E-1	-2.0200E+2
6.8825E-1	5.1937E-1	-2.0100E+2
6.8836E-1	5.2180E-1	-5.0300E+2
6.8836E-1	5.1961E-1	-1.3700E+2
6.8848E-1	5.2058E-1	-5.6700E+2
6.8860E-1	5.1864E-1	2.2000E+2
6.8860E-1	5.2082E-1	-5.1900E+2
6.8872E-1	5.1985E-1	-5.5600E+2
6.8872E-1	5.1985E-1	-2.0000E+1
6.8883E-1	5.2010E-1	-1.9800E+2
6.8883E-1	5.2034E-1	-1.1200E+2
6.8895E-1	5.1912E-1	-6.6400E+2
6.8907E-1	5.1791E-1	-5.8500E+2
6.8907E-1	5.1815E-1	-7.8000E+2
6.8919E-1	5.1937E-1	-1.0310E+3
6.8919E-1	5.1961E-1	-7.4000E+1
6.8930E-1	5.1839E-1	-4.5900E+2
6.8930E-1	5.1815E-1	-4.4500E+2
6.8942E-1	5.2010E-1	-4.4900E+2
6.8954E-1	5.1985E-1	-5.4000E+2
6.8954E-1	5.2034E-1	-3.5400E+2
6.8966E-1	5.2082E-1	-6.2200E+2
6.8966E-1	5.2107E-1	-2.2400E+2
6.8978E-1	5.2010E-1	-6.9700E+2
6.8978E-1	5.1912E-1	-3.4800E+2
6.8989E-1	5.1937E-1	-4.8800E+2
6.9001E-1	5.1912E-1	-7.7800E+2
6.9001E-1	5.1985E-1	-9.4600E+2
6.9013E-1	5.2155E-1	2.1000E+2
6.9013E-1	5.2010E-1	-6.5600E+2
6.9025E-1	5.2107E-1	-6.4400E+2
6.9025E-1	5.2034E-1	-4.1000E+1
6.9036E-1	5.1985E-1	-1.8500E+2
6.9048E-1	5.2034E-1	-3.5300E+2
6.9048E-1	5.2058E-1	-3.5800E+2
6.9060E-1	5.1961E-1	2.6100E+2
6.9060E-1	5.2180E-1	-1.7000E+2
6.9072E-1	5.2131E-1	-2.6700E+2
6.9072E-1	5.2034E-1	2.0900E+2
6.9083E-1	5.2058E-1	-8.5600E+2
6.9095E-1	5.2131E-1	-1.8500E+2
6.9095E-1	5.2034E-1	-6.8200E+2
6.9107E-1	5.2082E-1	-1.9800E+2
6.9107E-1	5.2155E-1	-5.1800E+2
6.9119E-1	5.2107E-1	-5.7100E+2
6.9119E-1	5.2228E-1	-8.6000E+1
6.9130E-1	5.2131E-1	-5.0800E+2
6.9142E-1	5.2107E-1	-6.3600E+2
6.9142E-1	5.2180E-1	2.0000E+0
6.9154E-1	5.2350E-1	-3.5500E+2
6.9154E-1	5.2082E-1	-9.1000E+1
6.9166E-1	5.2082E-1	-3.7200E+2
6.9178E-1	5.2131E-1	-1.1240E+3
6.9178E-1	5.2131E-1	-3.9300E+2
6.9189E-1	5.2131E-1	-5.3300E+2
6.9189E-1	5.2131E-1	-2.9700E+2
6.9201E-1	5.2228E-1	-4.8600E+2
6.9201E-1	5.2010E-1	-4.2500E+2
6.9213E-1	5.2131E-1	-5.9900E+2
6.9225E-1	5.2252E-1	-7.3700E+2
6.9225E-1	5.2131E-1	-6.3500E+2
6.9236E-1	5.2228E-1	-6.1500E+2
6.9236E-1	5.2277E-1	-4.3700E+2
6.9248E-1	5.2325E-1	1.0300E+2
6.9248E-1	5.2277E-1	-7.4500E+2
6.9260E-1	5.2228E-1	-8.3000E+2
6.9260E-1	5.2423E-1	-1.7200E+2
6.9272E-1	5.2325E-1	-4.2100E+2
6.9283E-1	5.2301E-1	-4.5200E+2
6.9283E-1	5.2350E-1	-1.0440E+3
6.9295E-1	5.2471E-1	-5.6700E+2
6.9295E-1	5.2277E-1	-2.8000E+2
6.9307E-1	5.2301E-1	-5.8300E+2
6.9307E-1	5.2423E-1	-3.2900E+2
6.9319E-1	5.2374E-1	-2.0600E+2
6.9331E-1	5.2471E-1	-8.3700E+2
6.9331E-1	5.2325E-1	-8.9300E+2
6.9342E-1	5.2544E-1	-6.3300E+2
6.9342E-1	5.2520E-1	-7.9100E+2
6.9354E-1	5.2277E-1	-7.3900E+2
6.9366E-1	5.2447E-1	-1.1500E+2
6.9366E-1	5.2447E-1	-5.4500E+2
6.9378E-1	5.2471E-1	-3.9400E+2
6.9378E-1	5.2520E-1	-7.9800E+2
6.9389E-1	5.2520E-1	-7.0000E+1
6.9389E-1	5.2471E-1	-4.4000E+2
6.9401E-1	5.2495E-1	5.0000E+1
6.9413E-1	5.2423E-1	-7.4900E+2
6.9413E-1	5.2568E-1	-4.4300E+2
6.9425E-1	5.2495E-1	-6.1000E+2
6.9425E-1	5.2593E-1	-7.6000E+1
6.9436E-1	5.2520E-1	-3.3400E+2
6.9436E-1	5.2495E-1	-9.7500E+2
6.9448E-1	5.2738E-1	-1.9000E+2
6.9460E-1	5.2690E-1	-1.2900E+2
6.9460E-1	5.2738E-1	-3.5600E+2
6.9472E-1	5.2641E-1	-6.5700E+2
6.9472E-1	5.2593E-1	-1.1880E+3
6.9483E-1	5.2738E-1	-6.5400E+2
6.9483E-1	5.2690E-1	-9.1500E+2
6.9495E-1	5.2836E-1	-8.3800E+2
6.9507E-1	5.2957E-1	-7.1200E+2
6.9507E-1	5.2836E-1	-1.3360E+3
6.9519E-1	5.2884E-1	-1.1650E+3
6.9519E-1	5.2836E-1	-1.2350E+3
6.9531E-1	5.2787E-1	-1.1100E+3
6.9531E-1	5.2811E-1	-4.0700E+2
6.9542E-1	5.2836E-1	-1.0000E+3
6.9554E-1	5.3030E-1	-1.2450E+3
6.9554E-1	5.2860E-1	-4.1700E+2
6.9566E-1	5.2933E-1	-1.3750E+3
6.9566E-1	5.3103E-1	-9.7500E+2
6.9578E-1	5.3103E-1	-8.1700E+2
6.9578E-1	5.3006E-1	-7.2400E+2
6.9589E-1	5.2957E-1	-9.2100E+2
6.9601E-1	5.2981E-1	-4.7700E+2
6.9601E-1	5.3078E-1	-7.8700E+2
6.9613E-1	5.3127E-1	-1.1360E+3
6.9613E-1	5.3054E-1	-1.2750E+3
6.9625E-1	5.3054E-1	-1.1870E+3
6.9625E-1	5.3321E-1	-9.6400E+2
6.9636E-1	5.3224E-1	-5.0600E+2
6.9648E-1	5.3054E-1	-5.6500E+2
6.9648E-1	5.3297E-1	-2.6300E+2
6.9660E-1	5.3249E-1	-7.6000E+1
6.9660E-1	5.3200E-1	-7.5600E+2
6.9672E-1	5.3176E-1	-9.7900E+2
6.9672E-1	5.3127E-1	-2.8700E+2
6.9683E-1	5.3176E-1	-4.2600E+2
6.9695E-1	5.3224E-1	-5.7700E+2
6.9695E-1	5.3394E-1	1.0000E+0
6.9707E-1	5.3273E-1	-6.1800E+2
6.9707E-1	5.3346E-1	4.1000E+1
6.9719E-1	5.3394E-1	-4.5800E+2
6.9719E-1	5.3321E-1	4.0100E+2
6.9731E-1	5.3200E-1	1.2700E+2
6.9742E-1	5.3394E-1	7.2400E+2
6.9742E-1	5.3176E-1	3.6000E+1
6.9754E-1	5.3370E-1	-2.9000E+2
6.9754E-1	5.3321E-1	1.0900E+2
6.9766E-1	5.3321E-1	2.7000E+2
6.9766E-1	5.3273E-1	-1.5800E+2
6.9778E-1	5.3321E-1	-5.0200E+2
6.9789E-1	5.3151E-1	-3.4700E+2
6.9789E-1	5.3151E-1	-2.8300E+2
6.9801E-1	5.3321E-1	-1.5700E+2
6.9801E-1	5.3127E-1	2.8300E+2
6.9813E-1	5.3078E-1	3.1000E+1
6.9813E-1	5.3224E-1	1.7600E+2
6.9825E-1	5.3297E-1	-8.9000E+1
6.9836E-1	5.3200E-1	3.0300E+2
6.9836E-1	5.3176E-1	4.7600E+2
6.9848E-1	5.3078E-1	7.9600E+2
6.9848E-1	5.3006E-1	-3.3400E+2
6.9860E-1	5.3321E-1	-2.5700E+2
6.9860E-1	5.3078E-1	-2.4400E+2
6.9872E-1	5.3006E-1	-4.6900E+2
6.9883E-1	5.3078E-1	1.2900E+2
6.9883E-1	5.3103E-1	-4.0800E+2
6.9895E-1	5.2981E-1	-4.8600E+2
6.9895E-1	5.3224E-1	8.6000E+1
6.9907E-1	5.2933E-1	-4.7200E+2
6.9907E-1	5.3151E-1	-5.5600E+2
6.9919E-1	5.2957E-1	9.0000E+0
6.9931E-1	5.3054E-1	4.9000E+1
6.9931E-1	5.3103E-1	-7.6800E+2
6.9942E-1	5.3151E-1	-2.0900E+2
6.9942E-1	5.2981E-1	-3.9600E+2
6.9954E-1	5.2981E-1	2.4500E+2
6.9954E-1	5.2933E-1	2.1400E+2
6.9966E-1	5.3054E-1	-4.5400E+2
6.9978E-1	5.2957E-1	-3.0000E+1
6.9978E-1	5.3006E-1	-6.8900E+2
6.9989E-1	5.3006E-1	3.8700E+2
6.9989E-1	5.3006E-1	-3.7000E+2
7.0001E-1	5.2933E-1	-4.9000E+2
7.0001E-1	5.3054E-1	3.3000E+2
7.0013E-1	5.3006E-1	7.1000E+1
7.0025E-1	5.3006E-1	1.8000E+1
7.0025E-1	5.2908E-1	-5.4600E+2
7.0036E-1	5.2933E-1	-6.5400E+2
7.0036E-1	5.2933E-1	-7.1400E+2
7.0048E-1	5.2981E-1	-4.2400E+2
7.0048E-1	5.2933E-1	-3.8000E+2
7.0060E-1	5.2981E-1	1.6000E+2
7.0072E-1	5.3006E-1	-6.8000E+1
7.0072E-1	5.2933E-1	-4.8700E+2
7.0084E-1	5.3030E-1	2.2300E+2
7.0084E-1	5.3127E-1	3.0200E+2
7.0095E-1	5.3078E-1	2.0800E+2
7.0095E-1	5.2957E-1	-4.4200E+2
7.0107E-1	5.2884E-1	-6.2100E+2
7.0119E-1	5.2884E-1	-5.3300E+2
7.0119E-1	5.3054E-1	1.1100E+2
7.0131E-1	5.3030E-1	-3.5500E+2
7.0131E-1	5.3151E-1	-7.7700E+2
7.0142E-1	5.3054E-1	-6.4000E+2
7.0142E-1	5.3078E-1	2.9500E+2
7.0154E-1	5.2933E-1	-1.0680E+3
7.0166E-1	5.3030E-1	-2.2500E+2
7.0166E-1	5.2933E-1	-2.6400E+2
7.0178E-1	5.3030E-1	-2.9100E+2
7.0178E-1	5.2957E-1	-7.9400E+2
7.0189E-1	5.2811E-1	-6.3000E+2
7.0189E-1	5.3030E-1	-5.2600E+2
7.0201E-1	5.3006E-1	-4.1500E+2
7.0213E-1	5.3030E-1	-1.2100E+2
7.0213E-1	5.2933E-1	5.5000E+1
7.0225E-1	5.2908E-1	-3.9600E+2
7.0225E-1	5.3224E-1	-6.0000E+2
7.0236E-1	5.3006E-1	-8.7500E+2
7.0248E-1	5.3030E-1	-7.7400E+2
7.0248E-1	5.3006E-1	1.4800E+2
7.0260E-1	5.3030E-1	-1.3340E+3
7.0260E-1	5.3078E-1	-9.7000E+1
7.0272E-1	5.2981E-1	-3.6800E+2
7.0272E-1	5.2884E-1	-1.3100E+2
7.0284E-1	5.3127E-1	-2.9900E+2
7.0295E-1	5.3224E-1	-2.1100E+2
7.0295E-1	5.2957E-1	-8.9000E+1
7.0307E-1	5.3103E-1	-3.6100E+2
7.0307E-1	5.2933E-1	-3.5300E+2
7.0319E-1	5.3054E-1	-4.7900E+2
7.0319E-1	5.2860E-1	-4.1200E+2
7.0331E-1	5.3078E-1	-7.8200E+2
7.0331E-1	5.3200E-1	-6.6200E+2
7.0342E-1	5.3030E-1	-3.6900E+2
7.0354E-1	5.3030E-1	-3.5600E+2
7.0354E-1	5.3054E-1	-4.6200E+2
7.0366E-1	5.3176E-1	-1.6800E+2
7.0366E-1	5.3030E-1	-4.0200E+2
7.0378E-1	5.3103E-1	-2.7800E+2
7.0378E-1	5.3054E-1	-7.0700E+2
7.0389E-1	5.3224E-1	-7.7800E+2
7.0401E-1	5.3224E-1	-3.9900E+2
7.0401E-1	5.3078E-1	-3.0000E+2
7.0413E-1	5.3224E-1	-6.5000E+2
7.0413E-1	5.2981E-1	-9.4000E+1
7.0425E-1	5.3078E-1	-2.5700E+2
7.0436E-1	5.3224E-1	-6.9200E+2
7.0436E-1	5.3030E-1	-5.5900E+2
7.0448E-1	5.3249E-1	-1.0470E+3
7.0448E-1	5.3103E-1	-9.7000E+1
7.0460E-1	5.3176E-1	-6.0000E+2
7.0460E-1	5.3273E-1	-6.0300E+2
7.0472E-1	5.3151E-1	-2.7000E+1
7.0484E-1	5.3200E-1	-5.9400E+2
7.0484E-1	5.3273E-1	-8.0900E+2
7.0495E-1	5.3273E-1	2.2000E+2
7.0495E-1	5.3273E-1	-2.9200E+2
7.0507E-1	5.3297E-1	9.0000E+0
7.0507E-1	5.3176E-1	-3.2500E+2
7.0519E-1	5.3127E-1	-4.5400E+2
7.0531E-1	5.3200E-1	-2.7000E+2
7.0531E-1	5.3030E-1	-8.0000E+2
7.0542E-1	5.3176E-1	-1.8800E+2
7.0542E-1	5.3321E-1	-3.6500E+2
7.0554E-1	5.3467E-1	-2.8200E+2
7.0554E-1	5.3297E-1	-2.8500E+2
7.0566E-1	5.3078E-1	-5.8900E+2
7.0578E-1	5.3200E-1	-5.0600E+2
7.0578E-1	5.3419E-1	5.0000E+0
7.0589E-1	5.3297E-1	-6.3300E+2
7.0589E-1	5.3297E-1	-9.7200E+2
7.0601E-1	5.3273E-1	-7.3500E+2
7.0601E-1	5.3176E-1	-6.3100E+2
7.0613E-1	5.3394E-1	-6.0700E+2
7.0625E-1	5.3394E-1	-1.2130E+3
7.0625E-1	5.3151E-1	-1.3800E+2
7.0636E-1	5.3224E-1	-2.2300E+2
7.0636E-1	5.3273E-1	-3.8100E+2
7.0648E-1	5.3200E-1	-3.0500E+2
7.0648E-1	5.3321E-1	-5.2500E+2
7.0660E-1	5.3224E-1	-5.5900E+2
7.0672E-1	5.3297E-1	-2.2700E+2
7.0672E-1	5.3467E-1	-4.2300E+2
7.0684E-1	5.3078E-1	-1.2850E+3
7.0684E-1	5.3419E-1	-2.1100E+2
7.0695E-1	5.3297E-1	-6.9800E+2
7.0695E-1	5.3346E-1	-3.7900E+2
7.0707E-1	5.3370E-1	1.0000E+2
7.0719E-1	5.3613E-1	-3.8000E+2
7.0719E-1	5.3394E-1	-5.4800E+2
7.0731E-1	5.3321E-1	-8.3600E+2
7.0731E-1	5.3540E-1	-8.4400E+2
7.0742E-1	5.3346E-1	-4.7400E+2
7.0742E-1	5.3370E-1	-6.4800E+2
7.0754E-1	5.3491E-1	-1.0510E+3
7.0766E-1	5.3370E-1	-3.8100E+2
7.0766E-1	5.3491E-1	-1.1100E+2
7.0778E-1	5.3394E-1	-9.0600E+2
7.0778E-1	5.3394E-1	-1.8500E+2
7.0789E-1	5.3491E-1	-3.0000E+2
7.0789E-1	5.3370E-1	-4.3500E+2
7.0801E-1	5.3443E-1	3.6400E+2
7.0813E-1	5.3516E-1	2.9000E+1
7.0813E-1	5.3467E-1	-1.7900E+2
7.0825E-1	5.3443E-1	1.4000E+1
7.0825E-1	5.3443E-1	-5.2000E+2
7.0837E-1	5.3467E-1	-4.7500E+2
7.0837E-1	5.3564E-1	-4.8300E+2
7.0848E-1	5.3443E-1	-3.7800E+2
7.0860E-1	5.3394E-1	-7.0600E+2
7.0860E-1	5.3467E-1	-5.4400E+2
7.0872E-1	5.3491E-1	-2.3900E+2
7.0872E-1	5.3686E-1	-3.3500E+2
7.0884E-1	5.3637E-1	-8.9000E+1
7.0884E-1	5.3491E-1	-4.0800E+2
7.0895E-1	5.3419E-1	-3.8500E+2
7.0907E-1	5.3686E-1	1.7000E+1
7.0907E-1	5.3516E-1	-9.3400E+2
7.0919E-1	5.3686E-1	-1.6000E+1
7.0919E-1	5.3637E-1	-5.8000E+1
