Aux out [V]	Aux in [V]	PDH out [a.u.]
-2.4159E-1	1.7562E-1	-6.3400E+2
-2.4135E-1	1.7586E-1	-1.7400E+2
-2.4100E-1	1.7513E-1	4.8000E+1
-2.4076E-1	1.7586E-1	-3.5300E+2
-2.4053E-1	1.7805E-1	-4.6000E+1
-2.4018E-1	1.7659E-1	-4.2400E+2
-2.3994E-1	1.7659E-1	-6.1500E+2
-2.3959E-1	1.7756E-1	-3.0700E+2
-2.3935E-1	1.7926E-1	-8.8000E+1
-2.3900E-1	1.8023E-1	-6.2600E+2
-2.3876E-1	1.7975E-1	-3.4500E+2
-2.3853E-1	1.8145E-1	-1.6700E+2
-2.3818E-1	1.7926E-1	1.4500E+2
-2.3794E-1	1.8048E-1	-5.6800E+2
-2.3759E-1	1.8145E-1	-2.4300E+2
-2.3735E-1	1.8145E-1	-2.5000E+2
-2.3700E-1	1.8339E-1	-2.3700E+2
-2.3676E-1	1.8290E-1	-3.3000E+2
-2.3641E-1	1.8218E-1	-6.2200E+2
-2.3618E-1	1.8412E-1	-4.7600E+2
-2.3594E-1	1.8461E-1	-6.6400E+2
-2.3559E-1	1.8436E-1	-2.8400E+2
-2.3535E-1	1.8606E-1	3.0800E+2
-2.3500E-1	1.8679E-1	1.4400E+2
-2.3476E-1	1.8631E-1	4.4000E+1
-2.3441E-1	1.8728E-1	-7.2900E+2
-2.3418E-1	1.8946E-1	-2.1800E+2
-2.3382E-1	1.8825E-1	-6.1200E+2
-2.3359E-1	1.8995E-1	-5.2600E+2
-2.3323E-1	1.9141E-1	1.0000E+1
-2.3300E-1	1.9044E-1	-2.9400E+2
-2.3276E-1	1.9238E-1	-6.0300E+2
-2.3241E-1	1.9262E-1	-2.4400E+2
-2.3218E-1	1.9384E-1	-2.9000E+1
-2.3182E-1	1.9457E-1	1.0300E+2
-2.3159E-1	1.9457E-1	-6.2900E+2
-2.3123E-1	1.9699E-1	-4.6500E+2
-2.3100E-1	1.9651E-1	-3.7900E+2
-2.3076E-1	1.9627E-1	-4.2500E+2
-2.3041E-1	1.9748E-1	-9.1000E+2
-2.3018E-1	1.9797E-1	-4.9300E+2
-2.2982E-1	2.0015E-1	-1.2100E+3
-2.2959E-1	2.0112E-1	-6.8300E+2
-2.2923E-1	1.9918E-1	-2.2000E+2
-2.2900E-1	1.9967E-1	-8.5900E+2
-2.2865E-1	2.0112E-1	9.8000E+1
-2.2841E-1	2.0307E-1	-5.6400E+2
-2.2818E-1	2.0404E-1	-7.0100E+2
-2.2782E-1	2.0380E-1	-5.5500E+2
-2.2759E-1	2.0598E-1	-2.0000E+0
-2.2723E-1	2.0793E-1	1.0000E+0
-2.2700E-1	2.0793E-1	-5.4700E+2
-2.2665E-1	2.0720E-1	-7.3200E+2
-2.2641E-1	2.0987E-1	-1.7200E+2
-2.2618E-1	2.1108E-1	-1.2440E+3
-2.2582E-1	2.1133E-1	-4.3100E+2
-2.2547E-1	2.1303E-1	-1.0390E+3
-2.2523E-1	2.1327E-1	-2.7600E+2
-2.2500E-1	2.1594E-1	-7.2400E+2
-2.2465E-1	2.1570E-1	-4.4300E+2
-2.2441E-1	2.1643E-1	-7.9000E+2
-2.2418E-1	2.1546E-1	-2.7000E+2
-2.2382E-1	2.1813E-1	-7.5800E+2
-2.2347E-1	2.1862E-1	-2.3800E+2
-2.2323E-1	2.2032E-1	-4.0900E+2
-2.2300E-1	2.2032E-1	-5.2200E+2
-2.2265E-1	2.2177E-1	-5.9600E+2
-2.2241E-1	2.2347E-1	-5.0200E+2
-2.2206E-1	2.2299E-1	-3.6700E+2
-2.2182E-1	2.2566E-1	-1.8330E+3
-2.2147E-1	2.2517E-1	-1.0900E+3
-2.2123E-1	2.2785E-1	-7.2200E+2
-2.2100E-1	2.2688E-1	-1.0410E+3
-2.2065E-1	2.2809E-1	-3.7000E+2
-2.2041E-1	2.3028E-1	-4.2500E+2
-2.2006E-1	2.3149E-1	-8.6800E+2
-2.1982E-1	2.3319E-1	-3.6800E+2
-2.1947E-1	2.3319E-1	-6.1100E+2
-2.1923E-1	2.3489E-1	-4.3100E+2
-2.1888E-1	2.3538E-1	-1.0540E+3
-2.1865E-1	2.3659E-1	-5.2100E+2
-2.1841E-1	2.3514E-1	-6.5000E+2
-2.1806E-1	2.3878E-1	-4.3300E+2
-2.1782E-1	2.3975E-1	-5.9100E+2
-2.1747E-1	2.4048E-1	-4.7100E+2
-2.1723E-1	2.4242E-1	-4.4500E+2
-2.1688E-1	2.4364E-1	-2.4100E+2
-2.1665E-1	2.4485E-1	-7.5800E+2
-2.1641E-1	2.4631E-1	-6.9600E+2
-2.1606E-1	2.4704E-1	-3.2800E+2
-2.1582E-1	2.4728E-1	-1.1450E+3
-2.1547E-1	2.5068E-1	-9.8000E+2
-2.1523E-1	2.5190E-1	-7.3200E+2
-2.1488E-1	2.5190E-1	-8.3700E+2
-2.1465E-1	2.5287E-1	-6.9700E+2
-2.1429E-1	2.5506E-1	-9.5400E+2
-2.1406E-1	2.5724E-1	-8.2800E+2
-2.1382E-1	2.5700E-1	-6.3700E+2
-2.1347E-1	2.5943E-1	-3.2300E+2
-2.1323E-1	2.5991E-1	-2.9900E+2
-2.1288E-1	2.6186E-1	-1.0920E+3
-2.1265E-1	2.6332E-1	-8.5300E+2
-2.1229E-1	2.6599E-1	-7.8200E+2
-2.1206E-1	2.6550E-1	-5.6000E+2
-2.1182E-1	2.6817E-1	-1.5100E+2
-2.1147E-1	2.7012E-1	-1.0030E+3
-2.1112E-1	2.6890E-1	-3.4200E+2
-2.1088E-1	2.7085E-1	-7.3300E+2
-2.1064E-1	2.7255E-1	-7.1000E+2
-2.1029E-1	2.7449E-1	-9.9600E+2
-2.1006E-1	2.7595E-1	-8.2600E+2
-2.0970E-1	2.7813E-1	-5.6500E+2
-2.0947E-1	2.7765E-1	-9.2900E+2
-2.0912E-1	2.8081E-1	-8.1300E+2
-2.0888E-1	2.8226E-1	-1.1360E+3
-2.0864E-1	2.8299E-1	-5.4100E+2
-2.0829E-1	2.8445E-1	-8.5900E+2
-2.0806E-1	2.8639E-1	-1.3200E+2
-2.0770E-1	2.8591E-1	-1.9300E+2
-2.0747E-1	2.8834E-1	-7.7100E+2
-2.0712E-1	2.8882E-1	-1.4080E+3
-2.0688E-1	2.9028E-1	-1.3730E+3
-2.0653E-1	2.9150E-1	-6.5800E+2
-2.0629E-1	2.9198E-1	-5.0100E+2
-2.0606E-1	2.9392E-1	-7.1800E+2
-2.0570E-1	2.9587E-1	-1.2650E+3
-2.0547E-1	2.9538E-1	-1.4970E+3
-2.0512E-1	2.9830E-1	-1.1640E+3
-2.0488E-1	2.9854E-1	-5.1200E+2
-2.0453E-1	3.0194E-1	-9.7000E+2
-2.0429E-1	3.0510E-1	-4.6300E+2
-2.0406E-1	3.0559E-1	-7.1700E+2
-2.0370E-1	3.0583E-1	-6.8500E+2
-2.0347E-1	3.0753E-1	-1.0650E+3
-2.0311E-1	3.0923E-1	-1.0550E+3
-2.0288E-1	3.1044E-1	-5.5000E+2
-2.0253E-1	3.1166E-1	-9.7300E+2
-2.0229E-1	3.1482E-1	-8.1200E+2
-2.0194E-1	3.1457E-1	-8.7400E+2
-2.0170E-1	3.1555E-1	-5.9000E+2
-2.0147E-1	3.1749E-1	-9.5300E+2
-2.0111E-1	3.2113E-1	-9.3100E+2
-2.0088E-1	3.2040E-1	-1.2550E+3
-2.0053E-1	3.2259E-1	-1.0020E+3
-2.0029E-1	3.2162E-1	-4.6300E+2
-1.9994E-1	3.2672E-1	-1.0550E+3
-1.9970E-1	3.2866E-1	-9.9200E+2
-1.9947E-1	3.2915E-1	-8.0400E+2
-1.9911E-1	3.2988E-1	7.1000E+1
-1.9876E-1	3.3085E-1	-7.4000E+2
-1.9853E-1	3.3377E-1	-6.1300E+2
-1.9829E-1	3.3377E-1	-1.2510E+3
-1.9794E-1	3.3449E-1	-8.8000E+2
-1.9770E-1	3.3838E-1	-6.4900E+2
-1.9747E-1	3.3911E-1	-7.0100E+2
-1.9711E-1	3.4251E-1	-6.7600E+2
-1.9676E-1	3.4154E-1	-8.7600E+2
-1.9653E-1	3.4324E-1	-7.0800E+2
-1.9629E-1	3.4421E-1	-1.1810E+3
-1.9594E-1	3.4494E-1	-5.6600E+2
-1.9570E-1	3.4786E-1	-1.4450E+3
-1.9535E-1	3.4956E-1	-1.2490E+3
-1.9511E-1	3.5101E-1	-9.1400E+2
-1.9476E-1	3.5101E-1	-7.7600E+2
-1.9453E-1	3.5271E-1	-1.1080E+3
-1.9429E-1	3.5636E-1	-1.0960E+3
-1.9394E-1	3.5806E-1	-1.1600E+3
-1.9370E-1	3.5782E-1	-1.4780E+3
-1.9335E-1	3.6122E-1	-1.2470E+3
-1.9311E-1	3.6267E-1	-6.8100E+2
-1.9276E-1	3.6292E-1	-8.6900E+2
-1.9253E-1	3.6510E-1	-8.6400E+2
-1.9217E-1	3.6778E-1	-4.2900E+2
-1.9194E-1	3.6778E-1	-9.0100E+2
-1.9170E-1	3.6948E-1	-1.1200E+3
-1.9135E-1	3.7191E-1	-7.0800E+2
-1.9111E-1	3.7312E-1	-3.1100E+2
-1.9076E-1	3.7288E-1	-7.5000E+2
-1.9053E-1	3.7579E-1	-1.3180E+3
-1.9017E-1	3.7628E-1	-7.1700E+2
-1.8994E-1	3.7919E-1	-7.5300E+2
-1.8970E-1	3.7992E-1	-9.1900E+2
-1.8935E-1	3.8235E-1	-6.4000E+2
-1.8911E-1	3.8332E-1	-1.0880E+3
-1.8876E-1	3.8721E-1	-8.0200E+2
-1.8853E-1	3.8673E-1	-7.3000E+2
-1.8817E-1	3.8721E-1	-1.3890E+3
-1.8794E-1	3.8940E-1	-1.1270E+3
-1.8758E-1	3.9086E-1	-1.4580E+3
-1.8735E-1	3.9256E-1	-8.4900E+2
-1.8711E-1	3.9353E-1	-7.7400E+2
-1.8676E-1	3.9644E-1	-6.7100E+2
-1.8653E-1	3.9644E-1	-1.1600E+3
-1.8617E-1	3.9911E-1	-9.5100E+2
-1.8594E-1	4.0130E-1	-9.8100E+2
-1.8558E-1	4.0227E-1	-4.9700E+2
-1.8535E-1	4.0300E-1	-7.9000E+2
-1.8511E-1	4.0373E-1	-9.4200E+2
-1.8476E-1	4.0616E-1	-1.2070E+3
-1.8441E-1	4.0859E-1	-9.9600E+2
-1.8417E-1	4.0956E-1	-9.9400E+2
-1.8394E-1	4.1150E-1	-8.1500E+2
-1.8358E-1	4.1248E-1	-1.4760E+3
-1.8335E-1	4.1369E-1	-9.3900E+2
-1.8300E-1	4.1418E-1	-8.1400E+2
-1.8276E-1	4.1685E-1	-6.8900E+2
-1.8241E-1	4.1928E-1	-9.0100E+2
-1.8217E-1	4.1928E-1	-4.9800E+2
-1.8194E-1	4.2268E-1	-6.4900E+2
-1.8158E-1	4.2219E-1	-1.1630E+3
-1.8135E-1	4.2365E-1	-6.2300E+2
-1.8100E-1	4.2559E-1	-7.9700E+2
-1.8076E-1	4.2827E-1	-1.1270E+3
-1.8041E-1	4.2875E-1	-1.0190E+3
-1.8017E-1	4.3240E-1	-7.5300E+2
-1.7982E-1	4.3191E-1	-9.8700E+2
-1.7958E-1	4.3385E-1	-8.6500E+2
-1.7935E-1	4.3385E-1	-1.0200E+3
-1.7900E-1	4.3653E-1	-8.4800E+2
-1.7876E-1	4.3798E-1	-1.3840E+3
-1.7841E-1	4.3896E-1	-1.3120E+3
-1.7817E-1	4.3944E-1	-9.7700E+2
-1.7782E-1	4.4260E-1	-1.1590E+3
-1.7758E-1	4.4430E-1	-1.1070E+3
-1.7735E-1	4.4430E-1	-7.0000E+0
-1.7700E-1	4.4770E-1	-7.7900E+2
-1.7676E-1	4.4819E-1	-7.0100E+2
-1.7641E-1	4.4819E-1	-6.7800E+2
-1.7617E-1	4.4964E-1	-9.3000E+2
-1.7582E-1	4.5183E-1	-8.3200E+2
-1.7558E-1	4.5110E-1	-5.7600E+2
-1.7523E-1	4.5305E-1	-8.2100E+2
-1.7500E-1	4.5377E-1	-8.8200E+2
-1.7476E-1	4.5669E-1	-1.0780E+3
-1.7441E-1	4.5718E-1	-1.3980E+3
-1.7417E-1	4.5888E-1	-5.1400E+2
-1.7382E-1	4.6131E-1	-1.1240E+3
-1.7358E-1	4.6301E-1	-1.1240E+3
-1.7323E-1	4.6325E-1	-1.0840E+3
-1.7299E-1	4.6422E-1	-1.4740E+3
-1.7276E-1	4.6592E-1	-1.1290E+3
-1.7241E-1	4.6908E-1	-5.1400E+2
-1.7205E-1	4.6811E-1	-9.2400E+2
-1.7182E-1	4.7029E-1	-7.0500E+2
-1.7158E-1	4.7127E-1	-4.6400E+2
-1.7123E-1	4.7321E-1	-9.7200E+2
-1.7099E-1	4.7370E-1	-1.3510E+3
-1.7076E-1	4.7491E-1	-6.4000E+2
-1.7041E-1	4.7783E-1	-1.2360E+3
-1.7005E-1	4.7807E-1	-1.2800E+3
-1.6982E-1	4.8001E-1	-5.0600E+2
-1.6958E-1	4.7953E-1	-6.1900E+2
-1.6923E-1	4.8171E-1	-8.0900E+2
-1.6899E-1	4.8341E-1	-5.1400E+2
-1.6864E-1	4.8487E-1	-6.1900E+2
-1.6841E-1	4.8487E-1	-1.1320E+3
-1.6805E-1	4.8536E-1	-8.7900E+2
-1.6782E-1	4.8803E-1	-1.0560E+3
-1.6758E-1	4.9046E-1	-3.0900E+2
-1.6723E-1	4.9070E-1	-1.1150E+3
-1.6699E-1	4.9264E-1	-1.0100E+3
-1.6664E-1	4.9313E-1	-3.1700E+2
-1.6641E-1	4.9337E-1	-4.2500E+2
-1.6605E-1	4.9410E-1	-8.3100E+2
-1.6582E-1	4.9483E-1	-2.9100E+2
-1.6547E-1	4.9605E-1	-6.8800E+2
-1.6523E-1	4.9847E-1	-7.9700E+2
-1.6499E-1	5.0017E-1	-1.0610E+3
-1.6464E-1	5.0017E-1	-9.3900E+2
-1.6441E-1	5.0212E-1	-5.5100E+2
-1.6405E-1	5.0382E-1	-8.0400E+2
-1.6382E-1	5.0382E-1	-3.3100E+2
-1.6346E-1	5.0576E-1	-1.1210E+3
-1.6323E-1	5.0625E-1	-8.7000E+2
-1.6299E-1	5.0819E-1	-2.0200E+2
-1.6264E-1	5.0965E-1	-9.8500E+2
-1.6241E-1	5.0868E-1	-8.9700E+2
-1.6205E-1	5.1014E-1	-1.0380E+3
-1.6182E-1	5.1062E-1	-1.1600E+2
-1.6146E-1	5.1256E-1	-4.1700E+2
-1.6123E-1	5.1305E-1	-7.2400E+2
-1.6088E-1	5.1475E-1	-7.1200E+2
-1.6064E-1	5.1597E-1	-7.1400E+2
-1.6041E-1	5.1572E-1	-8.7800E+2
-1.6005E-1	5.1694E-1	-1.2670E+3
-1.5982E-1	5.1888E-1	-5.3300E+2
-1.5946E-1	5.1937E-1	-1.0650E+3
-1.5923E-1	5.2107E-1	-7.4800E+2
-1.5888E-1	5.2131E-1	-6.1200E+2
-1.5864E-1	5.2350E-1	-6.5300E+2
-1.5841E-1	5.2228E-1	-9.4100E+2
-1.5805E-1	5.2593E-1	-7.5100E+2
-1.5770E-1	5.2641E-1	-7.2100E+2
-1.5746E-1	5.2787E-1	-9.5200E+2
-1.5723E-1	5.2836E-1	-2.7500E+2
-1.5688E-1	5.2981E-1	-1.2760E+3
-1.5664E-1	5.3103E-1	-8.3100E+2
-1.5629E-1	5.3006E-1	-6.7900E+2
-1.5605E-1	5.3200E-1	-3.9600E+2
-1.5570E-1	5.3346E-1	-3.2600E+2
-1.5546E-1	5.3491E-1	1.8000E+1
-1.5523E-1	5.3491E-1	-7.2000E+2
-1.5488E-1	5.3370E-1	-6.6000E+2
-1.5464E-1	5.3613E-1	-3.3900E+2
-1.5429E-1	5.3783E-1	-9.6100E+2
-1.5405E-1	5.3904E-1	-3.0600E+2
-1.5370E-1	5.3953E-1	2.6000E+1
-1.5346E-1	5.3929E-1	-8.8400E+2
-1.5311E-1	5.4147E-1	-5.3000E+2
-1.5288E-1	5.4172E-1	-4.3000E+2
-1.5264E-1	5.4196E-1	-3.7800E+2
-1.5229E-1	5.4245E-1	-5.2600E+2
-1.5205E-1	5.4463E-1	-1.1780E+3
-1.5170E-1	5.4609E-1	-4.1400E+2
-1.5146E-1	5.4560E-1	-8.4000E+2
-1.5111E-1	5.4730E-1	-1.1330E+3
-1.5088E-1	5.4925E-1	-5.2700E+2
-1.5064E-1	5.4730E-1	-1.2430E+3
-1.5029E-1	5.4876E-1	-8.3000E+2
-1.5005E-1	5.4925E-1	-4.7400E+2
-1.4970E-1	5.5022E-1	-5.7000E+2
-1.4946E-1	5.5022E-1	-7.9000E+2
-1.4911E-1	5.5119E-1	-4.5100E+2
-1.4888E-1	5.5241E-1	-2.9000E+1
-1.4864E-1	5.5459E-1	-6.8100E+2
-1.4829E-1	5.5411E-1	-8.5600E+2
-1.4793E-1	5.5581E-1	-7.3000E+2
-1.4770E-1	5.5532E-1	-1.1300E+2
-1.4746E-1	5.5702E-1	-6.7800E+2
-1.4711E-1	5.5848E-1	-7.3100E+2
-1.4688E-1	5.5654E-1	-6.6200E+2
-1.4652E-1	5.5726E-1	1.3700E+2
-1.4629E-1	5.5896E-1	-1.1420E+3
-1.4593E-1	5.5896E-1	-7.7700E+2
-1.4570E-1	5.5921E-1	-4.4800E+2
-1.4546E-1	5.6212E-1	-9.6400E+2
-1.4511E-1	5.6042E-1	-8.5000E+2
-1.4488E-1	5.6309E-1	-6.8500E+2
-1.4452E-1	5.6309E-1	-5.9800E+2
-1.4429E-1	5.6358E-1	-4.6600E+2
-1.4393E-1	5.6528E-1	-5.7800E+2
-1.4370E-1	5.6407E-1	-8.8800E+2
-1.4335E-1	5.6480E-1	-4.5700E+2
-1.4311E-1	5.6480E-1	-6.2500E+2
-1.4288E-1	5.6577E-1	-5.7900E+2
-1.4252E-1	5.6552E-1	-4.7400E+2
-1.4229E-1	5.6747E-1	-9.3400E+2
-1.4193E-1	5.6844E-1	-5.4400E+2
-1.4170E-1	5.6990E-1	-6.5400E+2
-1.4135E-1	5.6844E-1	-2.8100E+2
-1.4111E-1	5.6941E-1	-5.6200E+2
-1.4087E-1	5.7014E-1	-1.1020E+3
-1.4052E-1	5.7184E-1	-3.7500E+2
-1.4029E-1	5.7330E-1	-8.2900E+2
-1.3993E-1	5.7403E-1	-2.3400E+2
-1.3970E-1	5.7208E-1	9.2000E+1
-1.3935E-1	5.7427E-1	-5.5200E+2
-1.3911E-1	5.7330E-1	-4.8700E+2
-1.3876E-1	5.7476E-1	-2.1100E+2
-1.3852E-1	5.7548E-1	-5.6600E+2
-1.3829E-1	5.7573E-1	-1.0200E+2
-1.3793E-1	5.7403E-1	-1.6900E+2
-1.3770E-1	5.7694E-1	-7.9200E+2
-1.3735E-1	5.7694E-1	-4.3100E+2
-1.3711E-1	5.7816E-1	-5.9000E+2
-1.3676E-1	5.7791E-1	-4.5300E+2
-1.3652E-1	5.7937E-1	-7.5500E+2
-1.3629E-1	5.7791E-1	-4.3000E+1
-1.3593E-1	5.7840E-1	-3.3800E+2
-1.3558E-1	5.7937E-1	-6.4500E+2
-1.3535E-1	5.7937E-1	-5.8500E+2
-1.3511E-1	5.8156E-1	-3.8500E+2
-1.3476E-1	5.8131E-1	-3.0400E+2
-1.3452E-1	5.8034E-1	-5.8200E+2
-1.3417E-1	5.8131E-1	-7.1300E+2
-1.3393E-1	5.8156E-1	-1.1400E+2
-1.3358E-1	5.8399E-1	-5.6300E+2
-1.3334E-1	5.8131E-1	-5.3300E+2
-1.3311E-1	5.8277E-1	2.6300E+2
-1.3276E-1	5.8277E-1	-5.7900E+2
-1.3252E-1	5.8423E-1	-1.9700E+2
-1.3217E-1	5.8447E-1	-6.7900E+2
-1.3193E-1	5.8496E-1	-3.6800E+2
-1.3158E-1	5.8496E-1	-5.2400E+2
-1.3134E-1	5.8617E-1	-3.0300E+2
-1.3099E-1	5.8714E-1	6.7000E+1
-1.3076E-1	5.8569E-1	-6.8700E+2
-1.3052E-1	5.8496E-1	-7.1200E+2
-1.3017E-1	5.8544E-1	-1.5000E+1
-1.2993E-1	5.8690E-1	-3.2300E+2
-1.2958E-1	5.8763E-1	-1.4000E+1
-1.2934E-1	5.8763E-1	-8.9100E+2
-1.2899E-1	5.8787E-1	-8.0400E+2
-1.2876E-1	5.8957E-1	-6.5400E+2
-1.2852E-1	5.8714E-1	-7.4700E+2
-1.2817E-1	5.8836E-1	-3.2400E+2
-1.2793E-1	5.8885E-1	3.8800E+2
-1.2758E-1	5.8982E-1	-7.3600E+2
-1.2734E-1	5.9152E-1	-5.8000E+1
-1.2699E-1	5.9103E-1	-6.0400E+2
-1.2676E-1	5.9152E-1	-8.9400E+2
-1.2640E-1	5.9079E-1	-4.0100E+2
-1.2617E-1	5.9200E-1	-1.4000E+1
-1.2593E-1	5.9200E-1	-8.9600E+2
-1.2558E-1	5.9370E-1	-4.8100E+2
-1.2534E-1	5.9225E-1	-5.9000E+2
-1.2499E-1	5.9225E-1	-6.8400E+2
-1.2476E-1	5.9370E-1	-3.9700E+2
-1.2440E-1	5.9395E-1	-2.6600E+2
-1.2417E-1	5.9395E-1	-1.1410E+3
-1.2393E-1	5.9370E-1	-2.1000E+2
-1.2358E-1	5.9419E-1	-5.4700E+2
-1.2323E-1	5.9370E-1	-5.5700E+2
-1.2299E-1	5.9370E-1	-1.3830E+3
-1.2276E-1	5.9589E-1	-9.5700E+2
-1.2240E-1	5.9589E-1	-1.6000E+2
-1.2217E-1	5.9419E-1	-7.4000E+2
-1.2193E-1	5.9516E-1	1.9500E+2
-1.2158E-1	5.9589E-1	-3.8300E+2
-1.2123E-1	5.9589E-1	-2.4500E+2
-1.2099E-1	5.9492E-1	-1.5400E+2
-1.2076E-1	5.9516E-1	-7.2400E+2
-1.2040E-1	5.9686E-1	-7.3400E+2
-1.2017E-1	5.9468E-1	-6.7800E+2
-1.1981E-1	5.9783E-1	-2.0600E+2
-1.1958E-1	5.9735E-1	-1.1500E+2
-1.1923E-1	5.9783E-1	-3.8400E+2
-1.1899E-1	5.9759E-1	-1.0000E+3
-1.1876E-1	5.9832E-1	-8.4000E+1
-1.1840E-1	5.9905E-1	-1.0320E+3
-1.1817E-1	5.9856E-1	-1.4200E+2
-1.1781E-1	5.9929E-1	5.9900E+2
-1.1758E-1	5.9832E-1	-4.8100E+2
-1.1723E-1	5.9856E-1	-4.2400E+2
-1.1699E-1	5.9978E-1	1.1000E+2
-1.1664E-1	6.0075E-1	-2.7500E+2
-1.1640E-1	6.0051E-1	-5.1800E+2
-1.1617E-1	5.9783E-1	3.5100E+2
-1.1581E-1	6.0148E-1	-3.1500E+2
-1.1558E-1	5.9953E-1	-2.3700E+2
-1.1523E-1	5.9929E-1	9.9000E+1
-1.1499E-1	5.9953E-1	-5.6000E+1
-1.1464E-1	6.0026E-1	3.5000E+2
-1.1440E-1	6.0002E-1	-2.2400E+2
-1.1417E-1	6.0099E-1	-6.7500E+2
-1.1381E-1	6.0002E-1	-5.6900E+2
-1.1358E-1	6.0026E-1	-8.8000E+1
-1.1323E-1	6.0124E-1	8.0000E+1
-1.1299E-1	6.0026E-1	-7.9500E+2
-1.1264E-1	6.0148E-1	-7.0100E+2
-1.1240E-1	6.0221E-1	-3.9700E+2
-1.1205E-1	6.0196E-1	-3.4900E+2
-1.1181E-1	6.0124E-1	9.1000E+1
-1.1158E-1	6.0099E-1	-4.7300E+2
