Aux out [V]	Aux in [V]	PDH out [a.u.]
9.6555E-2	6.1144E-1	-1.1800E+2
9.6908E-2	6.1047E-1	1.6000E+2
9.7261E-2	6.1290E-1	-1.7900E+2
9.7613E-2	6.1192E-1	-9.1000E+1
9.7966E-2	6.1120E-1	-6.2000E+2
9.8319E-2	6.1241E-1	-2.2300E+2
9.8672E-2	6.1338E-1	-2.7200E+2
9.9025E-2	6.1192E-1	-2.4400E+2
9.9496E-2	6.1120E-1	-1.4200E+2
9.9849E-2	6.1144E-1	-1.2600E+2
1.0020E-1	6.1265E-1	-8.9900E+2
1.0055E-1	6.1144E-1	-8.3000E+1
1.0091E-1	6.0974E-1	3.3800E+2
1.0126E-1	6.1071E-1	-4.7700E+2
1.0161E-1	6.0974E-1	-4.9900E+2
1.0208E-1	6.1095E-1	-3.2200E+2
1.0244E-1	6.1168E-1	-4.0900E+2
1.0279E-1	6.0949E-1	2.1800E+2
1.0314E-1	6.1168E-1	-2.6000E+1
1.0350E-1	6.1047E-1	-3.6900E+2
1.0385E-1	6.1120E-1	-1.7100E+2
1.0420E-1	6.1071E-1	2.5800E+2
1.0456E-1	6.1168E-1	-9.0000E+0
1.0491E-1	6.1120E-1	-2.5700E+2
1.0526E-1	6.1095E-1	3.0600E+2
1.0573E-1	6.1120E-1	1.4900E+2
1.0608E-1	6.0925E-1	-4.0100E+2
1.0644E-1	6.0901E-1	-1.2000E+1
1.0679E-1	6.0998E-1	-4.4900E+2
1.0714E-1	6.1095E-1	-1.4400E+2
1.0750E-1	6.0852E-1	-8.1200E+2
1.0785E-1	6.0974E-1	-1.0100E+3
1.0832E-1	6.0949E-1	-3.9600E+2
1.0867E-1	6.0925E-1	-1.5000E+1
1.0903E-1	6.0925E-1	-4.2200E+2
1.0938E-1	6.1047E-1	2.1000E+1
1.0973E-1	6.0779E-1	-7.5500E+2
1.1009E-1	6.0731E-1	-3.9900E+2
1.1044E-1	6.0949E-1	1.7100E+2
1.1079E-1	6.0852E-1	4.1400E+2
1.1114E-1	6.0852E-1	-4.9800E+2
1.1161E-1	6.0974E-1	1.7000E+1
1.1197E-1	6.0949E-1	1.5100E+2
1.1232E-1	6.0779E-1	-3.4500E+2
1.1267E-1	6.1022E-1	-1.4700E+2
1.1303E-1	6.0804E-1	-2.9800E+2
1.1338E-1	6.0731E-1	-6.7000E+1
1.1373E-1	6.0804E-1	7.9000E+1
1.1409E-1	6.0901E-1	-7.0400E+2
1.1456E-1	6.0755E-1	3.4900E+2
1.1491E-1	6.0779E-1	-3.8600E+2
1.1526E-1	6.0901E-1	-2.8200E+2
1.1561E-1	6.0901E-1	-6.7700E+2
1.1597E-1	6.0877E-1	-5.4900E+2
1.1632E-1	6.0731E-1	2.2200E+2
1.1667E-1	6.0804E-1	-7.8100E+2
1.1703E-1	6.0901E-1	-4.1000E+2
1.1738E-1	6.0609E-1	3.4300E+2
1.1785E-1	6.0585E-1	2.2000E+1
1.1820E-1	6.0682E-1	-1.8000E+1
1.1856E-1	6.0682E-1	1.7600E+2
1.1891E-1	6.0731E-1	-3.3400E+2
1.1926E-1	6.0585E-1	-2.9600E+2
1.1962E-1	6.0755E-1	-1.2000E+2
1.1997E-1	6.0609E-1	1.3300E+2
1.2044E-1	6.0536E-1	-3.7000E+2
1.2079E-1	6.0682E-1	6.0000E+1
1.2114E-1	6.0585E-1	-4.9200E+2
1.2150E-1	6.0634E-1	-1.9800E+2
1.2185E-1	6.0512E-1	-6.7600E+2
1.2220E-1	6.0439E-1	-2.0000E+2
1.2256E-1	6.0585E-1	4.3000E+1
1.2291E-1	6.0366E-1	-4.7200E+2
1.2326E-1	6.0391E-1	-6.6100E+2
1.2373E-1	6.0488E-1	2.2000E+2
1.2409E-1	6.0488E-1	-3.9600E+2
1.2444E-1	6.0561E-1	6.0700E+2
1.2479E-1	6.0464E-1	-2.1500E+2
1.2514E-1	6.0585E-1	-3.8000E+1
1.2550E-1	6.0391E-1	9.4000E+1
1.2585E-1	6.0391E-1	-6.3000E+2
1.2620E-1	6.0221E-1	1.6000E+2
1.2667E-1	6.0269E-1	1.0700E+2
1.2703E-1	6.0294E-1	-3.6300E+2
1.2738E-1	6.0366E-1	5.6100E+2
1.2773E-1	6.0294E-1	1.5400E+2
1.2809E-1	6.0221E-1	-4.9200E+2
1.2844E-1	6.0196E-1	-7.7000E+1
1.2879E-1	6.0099E-1	-3.6800E+2
1.2915E-1	6.0172E-1	1.2400E+2
1.2962E-1	6.0124E-1	-3.6600E+2
1.2997E-1	6.0172E-1	1.1200E+2
1.3032E-1	6.0124E-1	2.7000E+1
1.3067E-1	5.9953E-1	-4.1000E+2
1.3103E-1	6.0075E-1	5.3000E+1
1.3138E-1	5.9953E-1	-5.0400E+2
1.3173E-1	6.0026E-1	4.5100E+2
1.3209E-1	6.0002E-1	-2.2600E+2
1.3244E-1	6.0051E-1	4.5200E+2
1.3291E-1	6.0075E-1	1.8400E+2
1.3326E-1	5.9783E-1	3.4500E+2
1.3362E-1	5.9856E-1	5.1000E+1
1.3397E-1	6.0002E-1	3.9000E+1
1.3432E-1	5.9735E-1	-1.1200E+2
1.3468E-1	5.9832E-1	2.3500E+2
1.3503E-1	5.9759E-1	-3.1400E+2
1.3538E-1	5.9832E-1	1.8600E+2
1.3585E-1	5.9686E-1	3.0400E+2
1.3620E-1	5.9711E-1	2.3300E+2
1.3656E-1	5.9516E-1	4.4200E+2
1.3691E-1	5.9613E-1	-2.0000E+1
1.3726E-1	5.9589E-1	-5.6900E+2
1.3762E-1	5.9516E-1	5.2700E+2
1.3797E-1	5.9492E-1	-2.2900E+2
1.3832E-1	5.9540E-1	5.1000E+1
1.3868E-1	5.9370E-1	2.8000E+2
1.3915E-1	5.9322E-1	5.0000E+1
1.3950E-1	5.9346E-1	-1.8800E+2
1.3985E-1	5.9346E-1	2.5500E+2
1.4020E-1	5.9346E-1	2.0100E+2
1.4056E-1	5.9370E-1	-1.4600E+2
1.4091E-1	5.9152E-1	-4.9000E+2
1.4126E-1	5.9298E-1	4.1000E+2
1.4173E-1	5.9273E-1	2.0000E+1
1.4209E-1	5.9127E-1	4.3600E+2
1.4244E-1	5.9127E-1	6.5000E+1
1.4279E-1	5.9006E-1	7.8000E+1
1.4315E-1	5.9006E-1	2.0300E+2
1.4350E-1	5.8933E-1	1.3100E+2
1.4385E-1	5.8812E-1	1.3700E+2
1.4421E-1	5.8957E-1	-1.7300E+2
1.4456E-1	5.8836E-1	1.7800E+2
1.4491E-1	5.8714E-1	-2.7900E+2
1.4538E-1	5.8714E-1	1.5100E+2
1.4573E-1	5.8617E-1	-1.8000E+1
1.4609E-1	5.8642E-1	2.3700E+2
1.4644E-1	5.8520E-1	3.0800E+2
1.4679E-1	5.8399E-1	-1.0800E+2
1.4715E-1	5.8544E-1	-1.5700E+2
1.4750E-1	5.8423E-1	1.1000E+1
1.4797E-1	5.8374E-1	-9.1000E+1
1.4832E-1	5.8496E-1	2.4800E+2
1.4868E-1	5.8374E-1	-8.5400E+2
1.4903E-1	5.8277E-1	-2.6900E+2
1.4938E-1	5.8374E-1	-2.8600E+2
1.4974E-1	5.8180E-1	9.5100E+2
1.5009E-1	5.8277E-1	-7.0900E+2
1.5044E-1	5.8010E-1	2.0400E+2
1.5079E-1	5.7864E-1	1.0100E+2
1.5115E-1	5.7937E-1	2.0800E+2
1.5162E-1	5.7986E-1	4.4800E+2
1.5197E-1	5.7864E-1	1.2700E+2
1.5232E-1	5.7816E-1	-2.3400E+2
1.5268E-1	5.7646E-1	1.8300E+2
1.5303E-1	5.7694E-1	3.5900E+2
1.5338E-1	5.7597E-1	2.4700E+2
1.5385E-1	5.7403E-1	8.1300E+2
1.5421E-1	5.7524E-1	2.1900E+2
1.5456E-1	5.7524E-1	3.8900E+2
1.5491E-1	5.7305E-1	1.3500E+2
1.5526E-1	5.7403E-1	-9.3000E+1
1.5562E-1	5.7378E-1	-7.1900E+2
1.5597E-1	5.7476E-1	-2.6200E+2
1.5632E-1	5.7160E-1	-2.4400E+2
1.5668E-1	5.7014E-1	4.3800E+2
1.5703E-1	5.7087E-1	3.4200E+2
1.5738E-1	5.6941E-1	1.5000E+2
1.5785E-1	5.6893E-1	4.4400E+2
1.5821E-1	5.6820E-1	4.9400E+2
1.5856E-1	5.6698E-1	-1.4800E+2
1.5891E-1	5.6844E-1	7.1600E+2
1.5927E-1	5.6504E-1	6.8800E+2
1.5962E-1	5.6504E-1	6.9600E+2
1.6009E-1	5.6504E-1	-9.0000E+0
1.6044E-1	5.6334E-1	7.6400E+2
1.6079E-1	5.6261E-1	8.5100E+2
1.6115E-1	5.6188E-1	1.7800E+2
1.6150E-1	5.6188E-1	3.9100E+2
1.6185E-1	5.6164E-1	7.5600E+2
1.6221E-1	5.6018E-1	5.4600E+2
1.6256E-1	5.5969E-1	2.1000E+1
1.6291E-1	5.6042E-1	1.6200E+2
1.6327E-1	5.5872E-1	-1.0000E+0
1.6362E-1	5.5702E-1	3.4000E+1
1.6409E-1	5.5654E-1	2.9500E+2
1.6444E-1	5.5654E-1	2.7800E+2
1.6479E-1	5.5459E-1	4.1600E+2
1.6515E-1	5.5532E-1	2.7900E+2
1.6550E-1	5.5119E-1	-4.1000E+1
1.6597E-1	5.5265E-1	-4.8000E+1
1.6632E-1	5.5216E-1	6.2700E+2
1.6668E-1	5.5095E-1	5.1300E+2
1.6703E-1	5.4949E-1	8.7600E+2
1.6738E-1	5.5022E-1	7.4000E+1
1.6774E-1	5.4803E-1	6.3200E+2
1.6809E-1	5.4682E-1	1.5800E+2
1.6844E-1	5.4706E-1	5.9600E+2
1.6880E-1	5.4755E-1	9.0100E+2
1.6915E-1	5.4366E-1	8.6700E+2
1.6950E-1	5.4317E-1	-3.4800E+2
1.6997E-1	5.4123E-1	1.8900E+2
1.7032E-1	5.4366E-1	-1.6600E+2
1.7068E-1	5.4099E-1	5.3000E+1
1.7103E-1	5.4074E-1	6.0400E+2
1.7138E-1	5.3977E-1	7.4600E+2
1.7174E-1	5.3734E-1	9.1700E+2
1.7221E-1	5.3734E-1	7.6400E+2
1.7256E-1	5.3589E-1	2.6100E+2
1.7291E-1	5.3661E-1	9.2900E+2
1.7327E-1	5.3661E-1	3.7600E+2
1.7362E-1	5.3394E-1	5.4700E+2
1.7397E-1	5.3200E-1	-3.3000E+1
1.7433E-1	5.3030E-1	4.2800E+2
1.7468E-1	5.3054E-1	6.6200E+2
1.7503E-1	5.2957E-1	8.6600E+2
1.7538E-1	5.2811E-1	5.2400E+2
1.7585E-1	5.2836E-1	4.8100E+2
1.7621E-1	5.2641E-1	1.0700E+2
1.7656E-1	5.2544E-1	8.4500E+2
1.7691E-1	5.2593E-1	3.9300E+2
1.7727E-1	5.2301E-1	7.9800E+2
1.7762E-1	5.2423E-1	1.2470E+3
1.7797E-1	5.2034E-1	6.7400E+2
1.7844E-1	5.1937E-1	1.0300E+3
1.7880E-1	5.1791E-1	-1.2000E+1
1.7915E-1	5.1791E-1	5.3400E+2
1.7950E-1	5.1475E-1	2.4900E+2
1.7985E-1	5.1548E-1	2.2400E+2
1.8021E-1	5.1427E-1	6.9000E+2
1.8056E-1	5.1354E-1	3.6900E+2
1.8091E-1	5.1159E-1	1.0620E+3
1.8127E-1	5.1014E-1	9.6900E+2
1.8162E-1	5.1038E-1	8.4100E+2
1.8209E-1	5.0965E-1	6.3200E+2
1.8244E-1	5.0819E-1	1.0440E+3
1.8280E-1	5.0552E-1	1.0800E+3
1.8315E-1	5.0333E-1	6.1600E+2
1.8350E-1	5.0212E-1	9.5200E+2
1.8386E-1	5.0309E-1	5.4200E+2
1.8421E-1	5.0090E-1	1.6000E+1
1.8468E-1	5.0017E-1	1.0200E+3
1.8503E-1	4.9945E-1	8.4600E+2
1.8538E-1	4.9847E-1	1.2020E+3
1.8574E-1	4.9750E-1	7.8100E+2
1.8609E-1	4.9507E-1	5.4400E+2
1.8644E-1	4.9653E-1	1.0030E+3
1.8680E-1	4.9362E-1	1.2930E+3
1.8715E-1	4.9046E-1	1.3930E+3
1.8750E-1	4.9094E-1	6.2100E+2
1.8797E-1	4.8851E-1	8.3200E+2
1.8833E-1	4.8949E-1	8.7400E+2
1.8868E-1	4.8633E-1	4.5400E+2
1.8903E-1	4.8536E-1	4.2200E+2
1.8939E-1	4.8390E-1	9.6900E+2
1.8974E-1	4.8268E-1	7.3900E+2
1.9009E-1	4.8268E-1	1.2360E+3
1.9056E-1	4.8123E-1	1.1320E+3
1.9091E-1	4.7977E-1	6.2700E+2
1.9127E-1	4.7904E-1	4.5200E+2
1.9162E-1	4.7564E-1	8.1400E+2
1.9197E-1	4.7637E-1	5.2400E+2
1.9233E-1	4.7345E-1	5.9300E+2
1.9268E-1	4.7272E-1	7.3500E+2
1.9303E-1	4.7151E-1	4.0800E+2
1.9339E-1	4.7248E-1	2.6300E+2
1.9374E-1	4.7005E-1	8.4300E+2
1.9421E-1	4.6738E-1	7.4900E+2
1.9456E-1	4.6641E-1	1.4720E+3
1.9491E-1	4.6568E-1	8.3000E+1
1.9527E-1	4.6374E-1	5.6000E+2
1.9562E-1	4.6276E-1	4.9000E+1
1.9597E-1	4.6082E-1	5.0600E+2
1.9633E-1	4.5912E-1	5.8500E+2
1.9680E-1	4.5863E-1	6.6500E+2
1.9715E-1	4.5718E-1	8.2000E+2
1.9750E-1	4.5815E-1	7.6500E+2
1.9786E-1	4.5402E-1	5.1900E+2
1.9821E-1	4.5207E-1	8.2700E+2
1.9856E-1	4.5110E-1	6.2400E+2
1.9892E-1	4.4867E-1	1.2540E+3
1.9927E-1	4.4819E-1	1.1000E+3
1.9962E-1	4.4722E-1	8.3200E+2
2.0009E-1	4.4697E-1	8.0900E+2
2.0044E-1	4.4600E-1	1.0670E+3
2.0080E-1	4.4309E-1	1.3130E+3
2.0115E-1	4.4357E-1	7.3800E+2
2.0150E-1	4.4163E-1	1.4390E+3
2.0186E-1	4.4114E-1	1.4520E+3
2.0221E-1	4.3726E-1	8.1100E+2
2.0256E-1	4.3750E-1	9.7300E+2
2.0303E-1	4.3798E-1	6.6800E+2
2.0339E-1	4.3458E-1	5.7200E+2
2.0374E-1	4.3288E-1	8.3000E+2
2.0409E-1	4.3045E-1	9.1100E+2
2.0445E-1	4.2997E-1	9.5600E+2
2.0480E-1	4.3070E-1	1.0840E+3
2.0515E-1	4.2827E-1	3.6900E+2
2.0550E-1	4.2584E-1	7.4300E+2
2.0586E-1	4.2462E-1	1.3290E+3
2.0633E-1	4.2317E-1	1.1480E+3
2.0668E-1	4.2317E-1	6.7900E+2
2.0703E-1	4.2171E-1	7.4300E+2
2.0739E-1	4.2074E-1	1.1730E+3
2.0774E-1	4.1685E-1	9.5100E+2
2.0809E-1	4.1685E-1	1.4100E+2
2.0845E-1	4.1515E-1	1.2270E+3
2.0880E-1	4.1418E-1	1.0820E+3
2.0927E-1	4.1248E-1	1.0130E+3
2.0962E-1	4.1078E-1	1.3010E+3
2.0997E-1	4.0956E-1	1.1030E+3
2.1033E-1	4.0859E-1	3.4800E+2
2.1068E-1	4.0713E-1	1.2360E+3
2.1103E-1	4.0689E-1	1.1350E+3
2.1139E-1	4.0203E-1	9.0700E+2
2.1174E-1	4.0276E-1	6.8700E+2
2.1221E-1	4.0106E-1	5.7900E+2
2.1256E-1	4.0154E-1	1.0980E+3
2.1292E-1	4.0033E-1	9.7500E+2
2.1327E-1	3.9863E-1	7.9500E+2
2.1362E-1	3.9644E-1	1.0600E+3
2.1398E-1	3.9596E-1	1.1000E+3
2.1433E-1	3.9426E-1	1.2380E+3
2.1468E-1	3.9256E-1	1.2400E+3
2.1503E-1	3.9134E-1	9.3500E+2
2.1550E-1	3.9110E-1	1.2020E+3
2.1586E-1	3.8794E-1	1.0560E+3
2.1621E-1	3.8818E-1	1.4010E+3
2.1656E-1	3.8770E-1	8.4900E+2
2.1692E-1	3.8478E-1	1.0320E+3
2.1727E-1	3.8284E-1	9.8400E+2
2.1762E-1	3.8478E-1	1.0330E+3
2.1809E-1	3.8357E-1	1.4440E+3
2.1845E-1	3.7968E-1	5.5300E+2
2.1880E-1	3.7968E-1	1.2520E+3
2.1915E-1	3.7701E-1	8.0300E+2
2.1950E-1	3.7798E-1	8.7700E+2
2.1986E-1	3.7434E-1	1.5470E+3
2.2021E-1	3.7555E-1	1.4050E+3
2.2056E-1	3.7312E-1	1.3990E+3
2.2092E-1	3.7166E-1	9.9400E+2
2.2127E-1	3.7093E-1	7.3400E+2
2.2174E-1	3.6923E-1	8.5600E+2
2.2209E-1	3.6851E-1	6.0100E+2
2.2245E-1	3.6729E-1	1.1870E+3
2.2280E-1	3.6656E-1	1.1960E+3
2.2315E-1	3.6632E-1	6.7100E+2
2.2351E-1	3.6365E-1	1.4100E+3
2.2386E-1	3.6316E-1	1.3870E+3
2.2433E-1	3.6340E-1	1.3610E+3
2.2468E-1	3.6000E-1	1.2840E+3
2.2503E-1	3.6122E-1	7.8300E+2
2.2539E-1	3.5855E-1	5.7300E+2
2.2574E-1	3.5782E-1	8.7200E+2
2.2609E-1	3.5709E-1	5.5700E+2
2.2645E-1	3.5563E-1	1.0710E+3
2.2680E-1	3.5563E-1	8.4800E+2
2.2715E-1	3.5490E-1	5.9100E+2
2.2751E-1	3.5174E-1	6.1200E+2
2.2798E-1	3.5126E-1	1.3280E+3
2.2833E-1	3.5053E-1	9.8300E+2
2.2868E-1	3.4931E-1	8.6500E+2
2.2904E-1	3.4737E-1	7.9400E+2
2.2939E-1	3.4786E-1	9.9600E+2
2.2974E-1	3.4713E-1	7.2000E+1
2.3021E-1	3.4616E-1	3.6700E+2
2.3056E-1	3.4543E-1	8.5200E+2
2.3092E-1	3.4324E-1	8.5800E+2
2.3127E-1	3.4348E-1	8.8100E+2
2.3162E-1	3.4227E-1	1.3240E+3
2.3198E-1	3.4178E-1	7.3100E+2
2.3233E-1	3.4300E-1	8.9700E+2
2.3268E-1	3.4057E-1	8.7600E+2
2.3304E-1	3.3911E-1	8.4100E+2
2.3339E-1	3.3984E-1	9.6400E+2
2.3386E-1	3.3741E-1	5.1800E+2
2.3421E-1	3.3571E-1	1.1390E+3
2.3456E-1	3.3498E-1	1.2600E+2
2.3492E-1	3.3425E-1	1.1720E+3
2.3527E-1	3.3401E-1	1.6270E+3
2.3562E-1	3.3425E-1	2.0400E+2
2.3598E-1	3.3401E-1	1.0700E+3
2.3645E-1	3.3231E-1	1.1110E+3
2.3680E-1	3.3304E-1	9.4000E+2
2.3715E-1	3.3182E-1	3.6100E+2
2.3751E-1	3.2964E-1	6.4600E+2
2.3786E-1	3.3061E-1	4.9300E+2
2.3821E-1	3.2915E-1	8.3300E+2
2.3857E-1	3.2721E-1	9.4900E+2
2.3892E-1	3.2745E-1	1.1780E+3
2.3927E-1	3.2624E-1	1.1340E+3
2.3962E-1	3.2672E-1	5.6100E+2
2.4009E-1	3.2624E-1	5.0200E+2
2.4045E-1	3.2551E-1	4.4000E+1
2.4080E-1	3.2405E-1	1.0500E+3
2.4115E-1	3.2332E-1	3.7600E+2
2.4151E-1	3.2381E-1	1.1300E+3
2.4186E-1	3.2308E-1	8.9300E+2
2.4233E-1	3.2235E-1	7.9700E+2
2.4268E-1	3.2089E-1	5.9600E+2
2.4304E-1	3.2186E-1	5.1000E+1
2.4339E-1	3.2186E-1	4.3100E+2
2.4374E-1	3.2040E-1	8.2900E+2
2.4410E-1	3.2162E-1	6.7300E+2
2.4445E-1	3.2113E-1	7.7800E+2
2.4480E-1	3.2113E-1	8.2700E+2
2.4515E-1	3.2016E-1	6.9600E+2
2.4551E-1	3.1919E-1	8.7700E+2
2.4586E-1	3.2016E-1	6.5100E+2
2.4633E-1	3.2040E-1	4.7700E+2
2.4668E-1	3.2065E-1	6.6100E+2
2.4704E-1	3.1895E-1	5.2400E+2
2.4739E-1	3.1700E-1	1.8400E+2
2.4774E-1	3.1725E-1	4.5100E+2
2.4810E-1	3.1725E-1	3.6900E+2
2.4857E-1	3.1943E-1	3.9000E+2
2.4892E-1	3.1846E-1	5.1300E+2
2.4927E-1	3.1822E-1	3.5500E+2
2.4962E-1	3.1822E-1	1.9200E+2
2.4998E-1	3.1822E-1	-1.8800E+2
2.5033E-1	3.1992E-1	4.4100E+2
2.5068E-1	3.1870E-1	3.3100E+2
2.5104E-1	3.1992E-1	3.5000E+2
2.5139E-1	3.2065E-1	3.5500E+2
2.5174E-1	3.1992E-1	5.5400E+2
2.5210E-1	3.1968E-1	7.3600E+2
2.5257E-1	3.2162E-1	-2.0400E+2
2.5292E-1	3.2453E-1	1.7400E+2
2.5327E-1	3.2453E-1	-1.8100E+2
2.5363E-1	3.2696E-1	-1.6800E+2
2.5398E-1	3.2891E-1	-2.1900E+2
2.5445E-1	3.3328E-1	-5.2600E+2
2.5480E-1	3.3741E-1	-1.3010E+3
2.5515E-1	3.4203E-1	-5.7300E+2
2.5551E-1	3.4227E-1	-6.5000E+1
2.5586E-1	3.4397E-1	9.1000E+1
2.5621E-1	3.4348E-1	1.0050E+3
2.5657E-1	3.4105E-1	9.5300E+2
2.5692E-1	3.3911E-1	8.8400E+2
2.5727E-1	3.3765E-1	-5.9000E+1
2.5763E-1	3.3692E-1	-6.8000E+1
2.5798E-1	3.3765E-1	-4.5400E+2
2.5845E-1	3.4154E-1	2.8800E+2
2.5880E-1	3.4154E-1	2.9700E+2
2.5915E-1	3.4033E-1	7.6300E+2
2.5951E-1	3.4178E-1	1.4040E+3
2.5986E-1	3.4081E-1	4.0300E+2
2.6021E-1	3.4057E-1	4.8000E+1
2.6068E-1	3.4348E-1	-1.0900E+2
2.6104E-1	3.4421E-1	-6.0400E+2
2.6139E-1	3.4810E-1	-1.0620E+3
2.6174E-1	3.5514E-1	-9.1900E+2
2.6210E-1	3.6097E-1	-6.5700E+2
2.6245E-1	3.6438E-1	-1.6900E+2
2.6280E-1	3.6462E-1	4.5800E+2
2.6316E-1	3.6219E-1	3.5900E+2
2.6351E-1	3.5782E-1	7.2500E+2
2.6386E-1	3.5660E-1	5.1800E+2
2.6433E-1	3.5417E-1	-2.0800E+2
2.6468E-1	3.5539E-1	-1.1530E+3
2.6504E-1	3.5733E-1	-1.0200E+3
2.6539E-1	3.5757E-1	-2.5900E+2
2.6574E-1	3.5514E-1	8.6100E+2
2.6610E-1	3.5417E-1	2.1110E+3
2.6657E-1	3.5174E-1	2.1910E+3
2.6692E-1	3.4761E-1	2.4880E+3
2.6727E-1	3.4203E-1	1.6850E+3
2.6763E-1	3.3887E-1	1.0720E+3
2.6798E-1	3.3644E-1	8.7500E+2
2.6833E-1	3.3328E-1	3.1800E+2
2.6869E-1	3.3182E-1	1.0340E+3
2.6904E-1	3.3279E-1	5.3900E+2
2.6939E-1	3.3158E-1	5.5000E+2
2.6974E-1	3.3109E-1	1.4800E+2
2.7010E-1	3.3061E-1	-1.1100E+2
2.7057E-1	3.3182E-1	-1.2000E+2
2.7092E-1	3.3231E-1	-9.1000E+1
2.7127E-1	3.3547E-1	-4.9300E+2
2.7163E-1	3.3449E-1	-2.2900E+2
2.7198E-1	3.3668E-1	-1.9600E+2
2.7233E-1	3.3644E-1	6.3300E+2
2.7280E-1	3.3765E-1	6.7600E+2
2.7316E-1	3.3668E-1	1.2790E+3
2.7351E-1	3.3547E-1	8.5300E+2
2.7386E-1	3.3328E-1	8.1800E+2
2.7421E-1	3.3182E-1	4.2000E+2
2.7457E-1	3.3036E-1	2.8500E+2
2.7492E-1	3.2988E-1	2.9800E+2
2.7527E-1	3.2939E-1	3.3000E+2
2.7563E-1	3.2915E-1	6.1000E+2
2.7598E-1	3.2939E-1	6.9900E+2
2.7645E-1	3.2866E-1	8.1000E+1
2.7680E-1	3.3061E-1	7.5700E+2
2.7716E-1	3.3036E-1	5.2200E+2
2.7751E-1	3.2988E-1	7.8000E+2
2.7786E-1	3.2964E-1	-7.2000E+1
2.7822E-1	3.2891E-1	-2.3200E+2
2.7857E-1	3.2964E-1	4.0500E+2
2.7904E-1	3.3061E-1	5.6400E+2
2.7939E-1	3.3231E-1	2.4500E+2
2.7974E-1	3.3134E-1	3.8000E+1
2.8010E-1	3.3134E-1	-2.6900E+2
2.8045E-1	3.3425E-1	7.3000E+1
2.8080E-1	3.3328E-1	2.3000E+1
2.8116E-1	3.3498E-1	-5.4600E+2
2.8151E-1	3.3401E-1	2.1400E+2
